 id  |   genome   |      v1 - v2      | fragment1 - fragment2 |    repeat1 - repeat2    |  cc_id  | s_edge | repeat_guidance | MC 
399  |    dog     |  35350t - 3401h   |    -15_82 - -15_81    |   L1_Cf(h) - L1_Cf(t)   |  1104   | False  | L1_Cfhou, L1_Cftoi | dog 
400  |    dog     |   7821h - 13007t  |     17_67 - 17_69     |   L1_Cf(h) - L1_Cf(h)   |  1159   | False  | L1_Cfhou, L1_Cftoi, L1_Cftou, L1_Cfhoi | dog 
401  |    dog     |   1840h - 23805h  |    -24_38 - -24_37    |   L1_Cf(h) - L1_Cf(t)   |  1204   | False  | L1_Cfhou, L1_Cftoi | dog 
402  |    dog     |   4749h - 1358h   |     16_24 - 16_27     | L1_Canis1(h) - L1_Canis1(t) |  1226   | False  | L1_Canis1hou, L1_Canis1toi | dog 
403  |    dog     |   2638t - 24845t  |    -15_41 - -15_37    | L1_Canis1(h) - L1_Canis1(h) |  1252   | False  | L1_Canis1hou, L1_Canis1toi, L1_Canis1tou, L1_Canis1hoi | dog 
404  |    dog     |  15031h - 1867h   |     20_41 - 20_46     | L1_Canis1(t) - L1_Cf(h)   |  1262   |  True  | L1_Canis1tou, L1_Canis1hoi, L1_Cftou, L1_Cfhoi | dog 
405  |    dog     |  26799t - 5336h   |     X_158 - X_196     |   L1_Cf(h) - L1_Canis1(h) |  1292   | False  | L1_Cfhou, L1_Cftoi, L1_Canis1tou, L1_Canis1hoi | dog 
406  |    dog     |   1759h - 23022h  |     -8_34 - -8_30     | L1_Carn5(h) - L1_Canis1(h) |  1321   | False  | L1_Carn5hou, L1_Carn5toi, L1_Cftou, L1_Cfhoi, L1_Canis1tou, L1_Canis1hoi | dog 
407  |    dog     |   7442t - 23953t  |    -27_30 - -27_25    | L1_Canis1(h) - L1_Cf(t)   |  1335   |  True  | L1_Canis1hou, L1_Canis1toi, L1_Cfhou, L1_Cftoi | dog 
408  |    dog     |  17385h - 10747t  |     -26_4 - -26_2     | L1_Canis1(h) - L1_Cf(t)   |  1356   | False  | L1_Canis1hou, L1_Canis1toi, L1_Cfhou, L1_Cftoi | dog 
409  |    dog     |  35181t - 5854t   |     -5_43 - -5_40     | L1_Canis1(h) - L1_Cf(h)   |  1396   | False  | L1_Canis1hou, L1_Canis1toi, L1_Cftou, L1_Cfhoi | dog 
410  |    dog     |  15458t - 5454t   |    -30_39 - -30_38    |   L1_Cf(t) - L1_Cf(h)   |  1398   | False  | L1_Cftou, L1_Cfhoi | dog 
411  |    dog     |   5346h - 16033t  |    -27_10 - -27_9     |   L1_Cf(h) - L1_Cf(t)   |  1487   | False  | L1_Cfhou, L1_Cftoi | dog 
412  |    dog     |   7547t - 19842h  |     24_22 - 24_24     |   L1_Cf(t) - L1_Cf(h)   |  1543   | False  | L1_Cftou, L1_Cfhoi | dog 
413  |    dog     |   6208h - 16184t  |     -2_24 - -2_22     | L1_Canis1(t) - L1_Canis1(h) |  1550   | False  | L1_Canis1tou, L1_Canis1hoi | dog 
414  |    dog     |   1783t - 20643h  |    -X_266 - -X_246    | L1_Canis1(t) - L1_Canis1(h) |  1561   | False  | L1_Canis1tou, L1_Canis1hoi | dog 
415  |    dog     |  16734h - 19377h  |     36_14 - 36_15     |   L1_Cf(t) - L1_Cf(h)   |  1563   |  True  | L1_Cftou, L1_Cfhoi | dog 
416  |    dog     |   6206t - 2038t   |    11_121 - 11_127    | L1_Canis1(h) - L1_Canis1(t) |  1595   | False  | L1_Canis1hou, L1_Canis1toi | dog 
417  |    dog     |   3472t - 15826t  |    -36_12 - -36_5     |   L1_Cf(t) - L1_Cf(t)   |  1651   | False  | L1_Cftou, L1_Cfhoi, L1_Cfhou, L1_Cftoi | dog 
418  |    dog     |  55665h - 11079h  |      6_25 - 6_26      |   L1_Cf(t) - L1_Cf(h)   |  1670   |  True  | L1_Cftou, L1_Cfhoi | dog 
419  |    dog     |  55665t - 18091h  |     -6_25 - -6_24     |   L1_Cf(t) - L1_Cf(h)   |  1725   |  True  | L1_Cftou, L1_Cfhoi | dog 
420  |    dog     |   6382h - 5131t   |    -27_24 - -27_19    |   L1_Cf(t) - L1_Cf(t)   |  1751   | False  | L1_Cftou, L1_Cfhoi, L1_Cfhou, L1_Cftoi | dog 
421  |    dog     |  12114h - 3988t   |      X_46 - X_47      | L1_Canis1(h) - L1_Canis1(t) |  1778   | False  | L1_Canis1hou, L1_Canis1toi | dog 
422  |    dog     |  28041h - 15906t  |    -1_124 - -1_122    |   L1_Cf(h) - L1_Cf(h)   |  1812   |  True  | L1_Cfhou, L1_Cftoi, L1_Cftou, L1_Cfhoi | dog 
423  |    dog     |   4654h - 13015t  |    -10_30 - -10_28    |   L1_Cf(t) - L1_Canis1(h) |  1838   | False  | L1_Cftou, L1_Cfhoi, L1_Canis1tou, L1_Canis1hoi | dog 
424  |    dog     |  26483t - 29693h  |     15_26 - 15_32     |   L1_Cf(t) - L1_Cf(h)   |  1897   | False  | L1_Cftou, L1_Cfhoi | dog 
425  |    dog     |  15961t - 34570h  |     -6_42 - -6_41     |   L1_Cf(h) - L1_Cf(t)   |  1914   | False  | L1_Cfhou, L1_Cftoi | dog 
426  |    dog     |   9602t - 12395t  |      8_35 - 8_36      |   L1_Cf(h) - L1_Cf(t)   |  1979   |  True  | L1_Cfhou, L1_Cftoi | dog 
427  |    dog     |  56834t - 16268h  |     -5_47 - -5_46     | L1_Canis1(t) - L1_Canis1(h) |  2101   | False  | L1_Canis1tou, L1_Canis1hoi | dog 
428  |    dog     |   4127t - 7086t   |      3_12 - 3_18      |   L1_Cf(t) - L1_Canis2(t) |  2164   | False  | L1_Cftou, L1_Cfhoi, L1_Canis2hou, L1_Canis2toi | dog 
429  |    dog     |  12958t - 25522h  |    -23_48 - -23_46    |   L1_Cf(t) - L1_Canis1(h) |  2236   |  True  | L1_Cftou, L1_Cfhoi, L1_Canis1tou, L1_Canis1hoi | dog 
430  |    dog     |  10216h - 6163h   |     -2_62 - -2_58     |   L1_Cf(h) - L1_Canis1(t) |  2261   | False  | L1_Cfhou, L1_Cftoi, L1_Canis1hou, L1_Canis1toi | dog 
431  |    dog     |  17814h - 437t    |     -4_82 - -4_73     | L1_Canis1(t) - L1_Canis1(t) |  2266   |  True  | L1_Canis1tou, L1_Canis1hoi, L1_Canis1hou, L1_Canis1toi | dog 
432  |    dog     |   8409h - 15582t  |   -11_121 - -11_116   |   L1_Cf(t) - L1_Canis1(h) |  2291   | False  | L1_Cftou, L1_Cfhoi, L1_Canis1tou, L1_Canis1hoi | dog 
433  |    dog     |   9256h - 6887t   |      25_2 - 25_6      | L1_Canis1(t) - L1_Canis1(t) |  2483   |  True  | L1_Canis1tou, L1_Canis1hoi, L1_Canis1hou, L1_Canis1toi | dog 
434  |    dog     |  31299t - 38220t  |     22_88 - 22_89     | L1_Canis1(h) - L1_Canis1(t) |  2534   | False  | L1_Canis1hou, L1_Canis1toi | dog 
435  |    dog     |   7933h - 11066h  |     25_70 - 25_71     |   L1_Cf(t) - L1_Cf(h)   |  2585   |  True  | L1_Cftou, L1_Cfhoi | dog 
436  |    dog     |  13998t - 8836h   |      20_4 - 20_7      | L1_Canis1(h) - L1_Canis1(h) |  2640   | False  | L1_Canis1hou, L1_Canis1toi, L1_Canis1tou, L1_Canis1hoi | dog 
437  |    dog     |  12882t - 26483h  |     15_24 - 15_26     |   L1_Cf(t) - L1_Cf(t)   |  2734   | False  | L1_Cftou, L1_Cfhoi, L1_Cfhou, L1_Cftoi | dog 
438  |    dog     |  40411t - 34698t  |    -36_17 - -36_15    |   L1_Cf(t) - L1_Canis1(t) |  2737   | False  | L1_Cftou, L1_Cfhoi, L1_Canis1hou, L1_Canis1toi | dog 
439  |    dog     |  32913h - 11093h  |    -34_44 - -34_35    |   L1_Cf(t) - L1_Cf(h)   |  2812   | False  | L1_Cftou, L1_Cfhoi | dog 
440  |    dog     |  10811t - 41923t  |     -7_28 - -7_26     |   L1_Cf(h) - L1_Cf(h)   |  2875   | False  | L1_Cfhou, L1_Cftoi, L1_Cftou, L1_Cfhoi | dog 
441  |    dog     |  11861h - 37794h  |    -29_29 - -29_24    |   L1_Cf(t) - L1_Canis1(h) |  2879   | False  | L1_Cftou, L1_Cfhoi, L1_Canis1tou, L1_Canis1hoi | dog 
442  |    dog     |  25845h - 9020h   |     -1_86 - -1_80     |   L1_Cf(h) - L1_Canis1(t) |  2893   | False  | L1_Cfhou, L1_Cftoi, L1_Canis1hou, L1_Canis1toi | dog 
443  |    dog     |  26581t - 6600h   |    -23_69 - -23_68    | L1_Canis1(t) - L1_Canis1(h) |  2969   |  True  | L1_Canis1tou, L1_Canis1hoi | dog 
444  |    dog     |  11662h - 15878t  |     17_14 - 17_17     | L1_Canis1(h) - L1_Cf(t)   |  3000   | False  | L1_Canis1hou, L1_Canis1toi, L1_Cfhou, L1_Cftoi | dog 
445  |    dog     |   1691h - 14000t  |    -20_49 - -20_46    |   L1_Cf(t) - L1_Canis1(t) |  3031   | False  | L1_Cftou, L1_Cfhoi, L1_Canis1hou, L1_Canis1toi | dog 
446  |    dog     |   9060h - 636h    |      4_86 - 4_91      |   L1_Cf(t) - L1_Canis1(h) |  3067   | False  | L1_Cftou, L1_Cfhoi, L1_Canis1tou, L1_Canis1hoi | dog 
447  |    dog     |  29726h - 14723h  |    -28_26 - -28_17    |   L1_Cf(h) - L1_Cf(t)   |  3084   | False  | L1_Cfhou, L1_Cftoi | dog 
448  |    dog     |  16385h - 21395h  |   -11_129 - -11_128   | L1_Canis1(h) - L1_Canis1(t) |  3120   |  True  | L1_Canis1hou, L1_Canis1toi | dog 
449  |    dog     |  10133h - 1885t   |     -8_53 - -8_39     |   L1_Cf(t) - L1_Cf(t)   |  3154   | False  | L1_Cftou, L1_Cfhoi, L1_Cfhou, L1_Cftoi | dog 
450  |    dog     |  50980h - 24122h  |      8_97 - 8_101     |   L1_Cf(h) - L1_Cf(h)   |  3264   | False  | L1_Cfhou, L1_Cftoi, L1_Cftou, L1_Cfhoi | dog 
451  |    dog     |   3911t - 5157t   |      26_6 - 26_7      |   L1_Cf(t) - L1_Cf(h)   |  3304   |  True  | L1_Cftou, L1_Cfhoi | dog 
452  |    dog     |  11739t - 25500h  |    -12_93 - -12_86    | L1_Canis1(h) - L1_Cf(t)   |  3306   | False  | L1_Canis1hou, L1_Canis1toi, L1_Cfhou, L1_Cftoi | dog 
453  |    dog     |  17311h - 21838h  |    -15_36 - -15_32    | L1_Canis1(h) - L1_Canis1(t) |  3330   | False  | L1_Canis1hou, L1_Canis1toi | dog 
454  |    dog     |   7712t - 23329t  |      15_7 - 15_14     |   L1_Cf(t) - L1_Cf(h)   |  3391   | False  | L1_Cftou, L1_Cfhoi | dog 
455  |    dog     |   2458h - 5381t   |    -25_33 - -25_29    |   L1_Cf(h) - L1_Canis1(h) |  3401   | False  | L1_Cfhou, L1_Cftoi, L1_Canis1tou, L1_Canis1hoi | dog 
456  |    dog     |   5401h - 9424t   |    -13_66 - -13_54    |   L1_Cf(h) - L1_Canis1(h) |  3427   | False  | L1_Cfhou, L1_Cftoi, L1_Canis1tou, L1_Canis1hoi | dog 
457  |    dog     |   6248h - 3105t   |      4_82 - 4_86      | L1_Canis1(h) - L1_Cf(h)   |  3437   |  True  | L1_Canis1hou, L1_Canis1toi, L1_Cftou, L1_Cfhoi | dog 
458  |    dog     |   5153t - 28834t  |      2_87 - 2_89      | L1_Canis1(t) - L1_Canis1(h) |  3453   | False  | L1_Canis1tou, L1_Canis1hoi | dog 
459  |    dog     |   7128h - 28800h  |    -14_42 - -14_41    |   L1_Cf(t) - L1_Cf(h)   |  3554   |  True  | L1_Cftou, L1_Cfhoi | dog 
