 id  |   genome   |      v1 - v2      | fragment1 - fragment2 |    repeat1 - repeat2    |  cc_id  | s_edge | repeat_guidance | MC 
510  | chimpanzee |  19930h - 8260t   |    10_226 - 10_230    |   L1PA5(h) - L1PA3(h)   |  16211  |  True  | L1PA5hou, L1PA5toi, L1PA3tou, L1PA3hoi | chimpanzee 
511  | chimpanzee |  16892t - 22494t  |      4_11 - 4_12      |   L1PA2(h) - L1PA2(t)   |  16421  |  True  | L1PA2hou, L1PA2toi | chimpanzee 
512  | chimpanzee |  12700h - 8960t   |     X_764 - X_768     |   L1PA5(t) - L1PA4(t)   |  16476  |  True  | L1PA5tou, L1PA5hoi, L1PA4hou, L1PA4toi | chimpanzee 
513  | chimpanzee |   7735t - 7067t   |    2B_107 - 2B_122    |   L1PA4(h) - L1PA5(h)   |  16578  |  True  | L1PA4hou, L1PA4toi, L1PA5tou, L1PA5hoi | chimpanzee 
514  | chimpanzee |  29779t - 14357t  |      14_9 - 14_11     |   L1PA5(t) - L1P1(h)    |  16726  |  True  | L1PA5tou, L1PA5hoi, L1P1tou, L1P1hoi | chimpanzee 
515  | chimpanzee |   2193t - 733t    |   -15_210 - -15_209   |   L1PA5(t) - L1PA5(h)   |  16764  |  True  | L1PA5tou, L1PA5hoi | chimpanzee 
516  | chimpanzee |  17713t - 7890h   |   -11_285 - -11_283   |   L1PA5(t) - L1PA3(h)   |  16792  |  True  | L1PA5tou, L1PA5hoi, L1PA3tou, L1PA3hoi | chimpanzee 
517  | chimpanzee |  26666t - 21974h  |    -3_726 - -3_720    |   L1PA4(h) - L1PA4(h)   |  16951  |  True  | L1PA4hou, L1PA4toi, L1PA4tou, L1PA4hoi | chimpanzee 
518  | chimpanzee |  27317h - 25893h  |   -2A_320 - -2A_319   |   L1PA2(h) - L1PA2(t)   |  16990  |  True  | L1PA2hou, L1PA2toi | chimpanzee 
519  | chimpanzee |  22399h - 11110t  |    -7_492 - 7_489     |   L1PA3(h) - L1PA3(h)   |  17035  |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
520  | chimpanzee |  21106h - 29645t  |     5_191 - 5_192     |   L1PA3(h) - L1PA3(t)   |  17096  |  True  | L1PA3hou, L1PA3toi | chimpanzee 
521  | chimpanzee |  16170h - 494h    |    2A_250 - 2A_254    |   L1PA3(t) - L1PA3(h)   |  17110  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
522  | chimpanzee |   9732h - 28674t  |     18_30 - 18_42     |   L1PA4(h) - L1PA3(h)   |  17305  |  True  | L1PA4hou, L1PA4toi, L1PA3tou, L1PA3hoi | chimpanzee 
523  | chimpanzee |  20960h - 25203h  |     6_145 - 6_146     |    L1Pt(t) - L1Pt(h)    |  17323  |  True  | L1Pttou, L1Pthoi | chimpanzee 
524  | chimpanzee |  28633t - 399h    |     -1_18 - -1_17     |   L1PA3(t) - L1PA3(h)   |  17462  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
525  | chimpanzee |   4506t - 2193h   |   -15_211 - -15_210   |    L1Pt(h) - L1Pt(t)    |  17558  |  True  | L1Pthou, L1Pttoi | chimpanzee 
526  | chimpanzee |  17743h - 11615h  |    -8_551 - -8_532    |   L1PA3(t) - L1PA5(h)   |  17605  |  True  | L1PA3tou, L1PA3hoi, L1PA5tou, L1PA5hoi | chimpanzee 
527  | chimpanzee |  10560t - 18556h  |     5_389 - 5_390     |   L1PA4(t) - L1PA4(h)   |  17646  |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
528  | chimpanzee |  24730t - 6572h   |    -16_88 - -16_87    |   L1PA4(h) - L1PA4(t)   |  17655  |  True  | L1PA4hou, L1PA4toi | chimpanzee 
529  | chimpanzee |  26113t - 3438t   |    12_118 - 12_119    |   L1PA3(t) - L1PA3(h)   |  17661  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
530  | chimpanzee |   4571t - 26967t  |      5_69 - 5_70      |   L1PA5(t) - L1PA5(h)   |  17731  |  True  | L1PA5tou, L1PA5hoi | chimpanzee 
531  | chimpanzee |  11110h - 4086h   |     7_489 - -7_487    |    L1P1(h) - L1Pt(h)    |  18022  |  True  | L1P1hou, L1P1toi, L1Pttou, L1Pthoi | chimpanzee 
532  | chimpanzee |   6543h - 21838t  |    12_352 - 12_356    |    L1P1(h) - L1Pt(h)    |  18137  |  True  | L1P1hou, L1P1toi, L1Pttou, L1Pthoi | chimpanzee 
533  | chimpanzee |   6127h - 13098t  |     4_426 - 4_428     |   L1PA2(t) - L1PA3(h)   |  18255  |  True  | L1PA2tou, L1PA2hoi, L1PA3tou, L1PA3hoi | chimpanzee 
534  | chimpanzee |  23167h - 14984t  |     8_407 - 8_414     |   L1PA4(h) - L1PA3(t)   |  18277  |  True  | L1PA4hou, L1PA4toi, L1PA3hou, L1PA3toi | chimpanzee 
535  | chimpanzee |  23589h - 24571h  |    -15_72 - -15_70    |   L1PA3(h) - L1PA3(h)   |  18310  |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
536  | chimpanzee |  16399h - 11834t  |     15_60 - 15_61     |   L1PA3(t) - L1PA3(h)   |  18490  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
537  | chimpanzee |  20079h - 7731t   |     4_341 - 4_343     |   L1PA4(h) - L1PA4(t)   |  18658  |  True  | L1PA4hou, L1PA4toi | chimpanzee 
538  | chimpanzee |  23306t - 20691h  |    -17_80 - -17_54    |    L1P1(t) - L1PA7(h)   |  18915  |  True  | L1P1tou, L1P1hoi, L1PA7tou, L1PA7hoi | chimpanzee 
539  | chimpanzee |    859h - 10560h  |     5_387 - 5_389     |   L1PA3(t) - L1PA4(t)   |  19221  |  True  | L1PA3tou, L1PA3hoi, L1PA4hou, L1PA4toi | chimpanzee 
540  | chimpanzee |  27795h - 8571t   |   -2B_291 - -2B_287   |   L1PA4(t) - L1PA3(t)   |  19229  |  True  | L1PA4tou, L1PA4hoi, L1PA3hou, L1PA3toi | chimpanzee 
541  | chimpanzee |  18982t - 8480h   |     11_53 - 11_58     |   L1PA2(t) - L1PA4(t)   |  19251  |  True  | L1PA2tou, L1PA2hoi, L1PA4hou, L1PA4toi | chimpanzee 
542  | chimpanzee |  18800t - 13630h  |     -2A_5 - -2A_13    |   L1PA3(h) - L1Pt(t)    |  19533  |  True  | L1PA3hou, L1PA3toi, L1Pthou, L1Pttoi | chimpanzee 
543  | chimpanzee |  32603t - 2331h   |      1_33 - 1_34      |   L1PA3(t) - L1PA3(h)   |  19617  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
544  | chimpanzee |  18642t - 3056h   |     3_649 - 3_651     |   L1PA2(h) - L1PA2(h)   |  19701  |  True  | L1PA2hou, L1PA2toi, L1PA2tou, L1PA2hoi | chimpanzee 
545  | chimpanzee |    820h - 11720h  |    -3_640 - -3_632    |   L1PA3(h) - L1PA4(t)   |  19789  |  True  | L1PA3hou, L1PA3toi, L1PA4hou, L1PA4toi | chimpanzee 
546  | chimpanzee |   7678t - 18913t  |    2A_198 - 2A_199    |    L1Pt(h) - L1Pt(t)    |  20004  |  True  | L1Pthou, L1Pttoi | chimpanzee 
547  | chimpanzee |  10224t - 11291t  |     17_83 - 17_87     |   L1PA3(h) - L1PA4(h)   |  20063  |  True  | L1PA3hou, L1PA3toi, L1PA4tou, L1PA4hoi | chimpanzee 
548  | chimpanzee |  21872h - 10204h  |   -2B_485 - -2B_480   |   L1PA2(t) - L1PA4(t)   |  20066  |  True  | L1PA2tou, L1PA2hoi, L1PA4hou, L1PA4toi | chimpanzee 
549  | chimpanzee |   4516t - 17435t  |     -5_37 - -5_25     |   L1PA2(h) - L1PA3(h)   |  20067  |  True  | L1PA2hou, L1PA2toi, L1PA3tou, L1PA3hoi | chimpanzee 
550  | chimpanzee |   8788t - 5185h   |    -5_548 - -5_547    |   L1PA3(t) - L1PA3(h)   |  20510  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
551  | chimpanzee |   5987t - 15608h  |     4_752 - 4_757     |   L1PA3(h) - L1PA3(h)   |  20813  |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
552  | chimpanzee |  17720h - 62630h  |     3_493 - 3_509     |   L1PA2(h) - L1Pt(h)    |  20918  |  True  | L1PA2hou, L1PA2toi, L1Pttou, L1Pthoi | chimpanzee 
553  | chimpanzee |  18961h - 13381t  |     4_147 - 4_152     |   L1PA4(t) - L1PA3(h)   |  20962  |  True  | L1PA4tou, L1PA4hoi, L1PA3tou, L1PA3hoi | chimpanzee 
554  | chimpanzee |   6371t - 35470h  |     4_611 - 4_612     |   L1PA3(h) - L1PA3(t)   |  20981  |  True  | L1PA3hou, L1PA3toi | chimpanzee 
555  | chimpanzee |  13238t - 29185h  |    11_467 - 11_483    |   L1PA3(h) - L1PA4(h)   |  21007  |  True  | L1PA3hou, L1PA3toi, L1PA4tou, L1PA4hoi | chimpanzee 
556  | chimpanzee |   8788h - 11349h  |     5_548 - 5_554     |   L1PA4(h) - L1Pt(t)    |  21164  |  True  | L1PA4hou, L1PA4toi, L1Pthou, L1Pttoi | chimpanzee 
557  | chimpanzee |  29992t - 10225t  |     -X_54 - -X_50     |   L1PA3(h) - L1PA5(h)   |  21288  |  True  | L1PA3hou, L1PA3toi, L1PA5tou, L1PA5hoi | chimpanzee 
558  | chimpanzee |  18569t - 19930t  |    10_225 - 10_226    |   L1PA7(h) - L1PA7(t)   |  21650  |  True  | L1PA7hou, L1PA7toi | chimpanzee 
559  | chimpanzee |   8370h - 8198t   |   -2B_202 - -2B_197   |    L1P1(h) - L1PA2(t)   |  22133  |  True  | L1P1hou, L1P1toi, L1PA2hou, L1PA2toi | chimpanzee 
560  | chimpanzee |   4868h - 13977h  |    11_279 - 11_281    |   L1PA2(h) - L1PA2(t)   |  22280  |  True  | L1PA2hou, L1PA2toi | chimpanzee 
561  | chimpanzee |   2076h - 1946t   |    -3_628 - -3_621    |   L1PA3(h) - L1PA3(h)   |  22299  |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
562  | chimpanzee |   3537t - 19781h  |    -X_600 - -X_595    |   L1PA3(t) - L1PA2(h)   |  22381  |  True  | L1PA3tou, L1PA3hoi, L1PA2tou, L1PA2hoi | chimpanzee 
563  | chimpanzee |  10747h - 7560t   |    12_464 - 12_472    |   L1PA4(t) - L1PA5(t)   |  22657  |  True  | L1PA4tou, L1PA4hoi, L1PA5hou, L1PA5toi | chimpanzee 
564  | chimpanzee |  21071t - 8120h   |    -3_284 - -3_281    |   L1PA4(t) - L1Pt(t)    |  22668  |  True  | L1PA4tou, L1PA4hoi, L1Pthou, L1Pttoi | chimpanzee 
565  | chimpanzee |  30434t - 29549t  |    -6_476 - -6_474    |   L1PA4(h) - L1PA5(h)   |  23088  |  True  | L1PA4hou, L1PA4toi, L1PA5tou, L1PA5hoi | chimpanzee 
566  | chimpanzee |  22566h - 4938h   |   -12_251 - -12_249   |   L1PA5(t) - L1PA4(h)   |  23095  |  True  | L1PA5tou, L1PA5hoi, L1PA4tou, L1PA4hoi | chimpanzee 
567  | chimpanzee |   5213h - 7768t   |   -10_321 - -10_318   |   L1PA5(h) - L1PA2(h)   |  23220  |  True  | L1PA5hou, L1PA5toi, L1PA2tou, L1PA2hoi | chimpanzee 
568  | chimpanzee |  19429h - 25433h  |    -7_460 - -7_459    |   L1PA4(h) - L1PA4(t)   |  23260  |  True  | L1PA4hou, L1PA4toi | chimpanzee 
569  | chimpanzee |  16991h - 17674t  |    -3_218 - -3_217    |   L1PA3(t) - L1PA3(h)   |  23507  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
570  | chimpanzee |  23498t - 23607t  |    -7_609 - -7_600    |   L1PA3(h) - L1PA3(h)   |  23817  |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
571  | chimpanzee |  11973h - 11610h  |    -9_264 - -9_261    |   L1PA2(h) - L1Pt(t)    |  23947  |  True  | L1PA2hou, L1PA2toi, L1Pthou, L1Pttoi | chimpanzee 
572  | chimpanzee |   8892t - 16049h  |    -16_89 - -16_88    |   L1PA2(h) - L1PA2(t)   |  24744  |  True  | L1PA2hou, L1PA2toi | chimpanzee 
573  | chimpanzee |   6266t - 2943h   |   -11_435 - -11_434   |   L1PA5(h) - L1PA5(t)   |  24854  |  True  | L1PA5hou, L1PA5toi | chimpanzee 
574  | chimpanzee |  20867t - 8638t   |     1_512 - 1_513     |   L1PA3(t) - L1PA3(h)   |  24955  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
575  | chimpanzee |  17652t - 7903h   |    -13_76 - -13_75    |   L1PA3(h) - L1PA3(t)   |  25351  |  True  | L1PA3hou, L1PA3toi | chimpanzee 
576  | chimpanzee |  15548h - 11503t  |     15_67 - 15_70     |    L1P1(t) - L1PA3(h)   |  26386  |  True  | L1P1tou, L1P1hoi, L1PA3tou, L1PA3hoi | chimpanzee 
577  | chimpanzee |   4257h - 8019t   |    14_315 - 14_316    |   L1PA4(t) - L1PA4(h)   |  27341  |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
578  | chimpanzee |  24657t - 8162h   |    12_252 - 12_256    |   L1PA2(h) - L1PA3(t)   |  28313  |  True  | L1PA2hou, L1PA2toi, L1PA3hou, L1PA3toi | chimpanzee 
579  | chimpanzee |  13630t - 1146t   |    -2A_13 - -2A_11    |    L1Pt(h) - L1P1(t)    |  28758  |  True  | L1Pthou, L1Pttoi, L1P1hou, L1P1toi | chimpanzee 
