 id  |   genome   |      v1 - v2      | fragment1 - fragment2 |    repeat1 - repeat2    |  cc_id  | s_edge | repeat_guidance | MC 
 0   |    dog     |   5021h - 3480h   |     30_19 - 30_27     | L1_Canis1(h) - L1_Cf(t)   |   149   |  True  | L1_Canis1hou, L1_Canis1toi, L1_Cfhou, L1_Cftoi | cat, dog 
 1   |    cat     |   5021h - 3480h   |     -B3_2 - -B3_1     |   L1_Fc(t) - L1_Fc(h)   |   149   |  True  | L1_Fctou, L1_Fchoi | cat, dog 
 2   |    dog     |   4616t - 8472h   |    -10_46 - -10_45    |   L1_Cf(h) - L1_Cf(t)   |   504   |  True  | L1_Cfhou, L1_Cftoi | cat, dog 
 3   |    cat     |   4616t - 8472h   |     -A3_4 - -A3_3     |   L1_Fc(t) - L1_Fc(h)   |   504   |  True  | L1_Fctou, L1_Fchoi | cat, dog 
 4   |    dog     |  14762h - 21613h  |      2_48 - 2_49      | L1_Canis1(t) - L1_Canis1(h) |  2224   |  True  | L1_Canis1tou, L1_Canis1hoi | cat, dog 
 5   |    cat     |  14762h - 21613h  |     -B4_1 - -B4_0     |   L1_Fc(t) - L1_Fc(h)   |  2224   |  True  | L1_Fctou, L1_Fchoi | cat, dog 
 6   |    dog     |  15925t - 22106h  |    -28_38 - -28_36    |   L1_Cf(h) - L1_Cf(h)   |  4477   |  True  | L1_Cfhou, L1_Cftoi, L1_Cftou, L1_Cfhoi | cat, dog 
 7   |    cat     |  15925t - 22106h  |     -D2_5 - -D2_4     |   L1_Fc(t) - L1_Fc(h)   |  4477   |  True  | L1_Fctou, L1_Fchoi | cat, dog 
 8   |    dog     |   8107h - 4011t   |     24_29 - 24_34     | L1_Carn3(t) - L1_Cf(h)   |  4483   |  True  | L1_Carn3tou, L1_Carn3hoi, L1_Cfhou, L1_Cftoi, L1_Cftou, L1_Cfhoi | cat, dog 
 9   |    cat     |   8107h - 4011t   |     -A3_1 - -A3_0     | L1-2_Fc(t) - L1-2_Fc(h) |  4483   |  True  | L1-2_Fctou, L1-2_Fchoi | cat, dog 
 10  |    dog     |  53106t - 6346h   |     X_200 - X_201     | L1_Canis1(t) - L1_Canis1(h) |  4942   |  True  | L1_Canis1tou, L1_Canis1hoi | cat, dog 
 11  |    cat     |  53106t - 6346h   |      X_19 - X_20      |   L1_Fc(h) - L1_Fc(t)   |  4942   |  True  | L1_Fchou, L1_Fctoi | cat, dog 
 12  |    dog     |   1493t - 2974t   |     -6_81 - -6_80     | L1_Canis1(t) - L1_Canis1(h) |  6085   |  True  | L1_Canis1tou, L1_Canis1hoi | cat, dog 
 13  |    cat     |   1493t - 2974t   |      C1_2 - C1_3      |   L1_Fc(h) - L1_Fc(t)   |  6085   |  True  | L1_Fchou, L1_Fctoi | cat, dog 
 14  |    dog     |  36375h - 15949t  |    -11_65 - -11_64    |   L1_Cf(t) - L1_Cf(h)   |  11263  |  True  | L1_Cftou, L1_Cfhoi | cat, dog 
 15  |    cat     |  36375h - 15949t  |     -D4_1 - -D4_0     | L1-2_Fc(t) - L1-2_Fc(h) |  11263  |  True  | L1-2_Fctou, L1-2_Fchoi | cat, dog 
 16  |    dog     |  11978h - 22955t  |     29_56 - 29_61     |   L1_Cf(h) - L1_Cf(t)   |  11348  |  True  | L1_Cfhou, L1_Cftoi | cat, dog 
 17  |    cat     |  11978h - 22955t  |      F2_0 - F2_1      |   L1_Fc(t) - L1_Fc(h)   |  11348  |  True  | L1_Fctou, L1_Fchoi | cat, dog 
 18  |    dog     |   3489t - 26932t  |     -1_65 - -1_63     |   L1_Cf(h) - L1_Canis1(t) |  12860  |  True  | L1_Cfhou, L1_Cftoi, L1_Canis1hou, L1_Canis1toi | cat, dog 
 19  |    cat     |   3489t - 26932t  |    -B2_14 - -B2_13    | L1-2_Fc(t) - L1-2_Fc(h) |  12860  |  True  | L1-2_Fctou, L1-2_Fchoi | cat, dog 
 20  |    cat     |  12153t - 2487h   |     -B1_5 - -B1_4     |   L1_Fc(h) - L1_Fc(t)   |   751   |  True  | L1_Fchou, L1_Fctoi | cat 
 21  |    cat     |  12054t - 10294t  |    -A1_13 - -A1_12    |   L1_Fc(t) - L1_Fc(h)   |  1200   |  True  | L1_Fctou, L1_Fchoi | cat 
 22  |    cat     |  22015h - 17847h  |     -D2_2 - -D2_1     | L1-2_Fc(t) - L1-2_Fc(h) |  1465   |  True  | L1-2_Fctou, L1-2_Fchoi | cat 
 23  |    cat     |  12386h - 52391h  |     -B3_6 - -B3_5     | L1-2_Fc(h) - L1-2_Fc(t) |  2088   |  True  | L1-2_Fchou, L1-2_Fctoi | cat 
 24  |    cat     |  15262t - 24845h  |      B4_7 - B4_8      |   L1_Fc(t) - L1_Fc(h)   |  2388   |  True  | L1_Fctou, L1_Fchoi | cat 
 25  |    cat     |    338h - 10652h  |      A3_7 - B1_0      |       None - None       |  2490   |  True  | Noneou, Noneoi | cat 
 26  |    cat     |    869t - 915t    |      E1_0 - E1_1      | L1-2_Fc(t) - L1-2_Fc(h) |  4371   |  True  | L1-2_Fctou, L1-2_Fchoi | cat 
 27  |    cat     |   4686t - 13731h  |      D2_2 - D2_3      |   L1_Fc(h) - L1_Fc(t)   |  5162   |  True  | L1_Fchou, L1_Fctoi | cat 
 28  |    cat     |   9336t - 16763h  |      F1_1 - F1_2      | L1-2_Fc(h) - L1-2_Fc(t) |  5705   |  True  | L1-2_Fchou, L1-2_Fctoi | cat 
 29  |    cat     |   5824t - 29134t  |      A2_2 - A2_3      | L1-2_Fc(t) - L1-2_Fc(h) |  7197   |  True  | L1-2_Fctou, L1-2_Fchoi | cat 
 30  |    cat     |  28674t - 9732h   |     -D3_2 - -D3_1     |   L1_Fc(t) - L1_Fc(h)   |  8916   |  True  | L1_Fctou, L1_Fchoi | cat 
 31  |    cat     |  28693h - 2514h   |      C1_1 - C1_2      |   L1_Fc(t) - L1_Fc(h)   |  9816   |  True  | L1_Fctou, L1_Fchoi | cat 
 32  |    cat     |  23451h - 17669t  |     -E1_2 - -E1_1     | L1-2_Fc(h) - L1-2_Fc(t) |  11276  |  True  | L1-2_Fchou, L1-2_Fctoi | cat 
 33  |    cat     |   1358t - 14551t  |      A2_5 - A2_6      |   L1_Fc(h) - L1_Fc(t)   |  11295  |  True  | L1_Fchou, L1_Fctoi | cat 
 34  |    cat     |  15756t - 6047t   |      C1_8 - C1_9      | L1-2_Fc(t) - L1-2_Fc(h) |  13063  |  True  | L1-2_Fctou, L1-2_Fchoi | cat 
 35  |    cat     |  13115h - 3868h   |     -B3_1 - -B3_0     |   L1_Fc(h) - L1_Fc(t)   |  14969  |  True  | L1_Fchou, L1_Fctoi | cat 
 36  |    cat     |  30981h - 26666h  |      C2_5 - C2_6      | L1-2_Fc(h) - L1-2_Fc(t) |  16787  |  True  | L1-2_Fchou, L1-2_Fctoi | cat 
 37  |    cat     |  22769t - 9610t   |      C2_4 - C2_5      |   L1_Fc(h) - L1_Fc(t)   |  19228  |  True  | L1_Fchou, L1_Fctoi | cat 
 38  |    cat     |  21063h - 36671t  |     -D4_3 - -D4_2     |   L1_Fc(t) - L1_Fc(h)   |  19293  |  True  | L1_Fctou, L1_Fchoi | cat 
 39  |    cat     |  34495h - 6357h   |      X_28 - X_29      |   L1_Fc(h) - L1_Fc(t)   |  21720  |  True  | L1_Fchou, L1_Fctoi | cat 
 40  |    cat     |  16799t - 19500h  |     -A2_5 - -A2_4     | L1-2_Fc(h) - L1-2_Fc(t) |  25520  |  True  | L1-2_Fchou, L1-2_Fctoi | cat 
 41  |    cat     |  11984t - 10485h  |    -B4_10 - -B4_9     |   L1_Fc(t) - L1_Fc(h)   |  49697  |  True  | L1_Fctou, L1_Fchoi | cat 
 42  |    dog     |    117h - 9072h   |      7_12 - 7_9       | L1_Canis1(t) - L1_Cf(t)   |    7    | False  | L1_Canis1tou, L1_Canis1hoi, L1_Cfhou, L1_Cftoi | dog 
 43  |    dog     |  12609h - 16336h  |    -29_84 - -35_2     |   L1_Cf(h) - L1_Cf(h)   |   22    |  True  | L1_Cfhou, L1_Cftoi, L1_Cftou, L1_Cfhoi | dog 
 44  |    dog     |   6294h - 2286h   |      9_41 - 9_43      |   L1_Cf(t) - L1_Cf(t)   |   133   |  True  | L1_Cftou, L1_Cfhoi, L1_Cfhou, L1_Cftoi | dog 
 45  |    dog     |  12103t - 19475t  |      22_5 - 11_115    |   L1_Cf(h) - L1_Cf(h)   |   176   |  True  | L1_Cfhou, L1_Cftoi, L1_Cftou, L1_Cfhoi | dog 
 46  |    dog     |  11615t - 34494h  |    -13_25 - -13_23    | L1_Canis1(h) - L1_Cf(h)   |   204   |  True  | L1_Canis1hou, L1_Canis1toi, L1_Cftou, L1_Cfhoi | dog 
 47  |    dog     |  16825h - 675h    |     13_53 - -13_52    |   L1_Cf(h) - L1_Cf(h)   |   206   | False  | L1_Cfhou, L1_Cftoi, L1_Cftou, L1_Cfhoi | dog 
 48  |    dog     |  25475t - 5176h   |      2_67 - 2_68      | L1_Canis1(t) - L1_Canis1(h) |   284   |  True  | L1_Canis1tou, L1_Canis1hoi | dog 
 49  |    dog     |  18022h - 33641h  |    -38_25 - -38_24    |   L1_Cf(h) - L1_Cf(t)   |   315   |  True  | L1_Cfhou, L1_Cftoi | dog 
 50  |    dog     |   5336t - 53106h  |     X_196 - X_200     |   L1_Cf(t) - L1_Cf(t)   |   323   |  True  | L1_Cftou, L1_Cfhoi, L1_Cfhou, L1_Cftoi | dog 
 51  |    dog     |   1027h - 16747h  |     32_46 - 32_47     | L1_Canis1(t) - L1_Canis1(h) |   343   |  True  | L1_Canis1tou, L1_Canis1hoi | dog 
 52  |    dog     |  30695h - 23980t  |    -10_34 - -10_33    | L1_Canis1(t) - L1_Canis1(h) |   435   |  True  | L1_Canis1tou, L1_Canis1hoi | dog 
 53  |    dog     |   7509t - 30418t  |     -22_3 - -22_2     | L1_Canis1(h) - L1_Canis1(t) |   439   |  True  | L1_Canis1hou, L1_Canis1toi | dog 
 54  |    dog     |  19081t - 16443h  |     -8_56 - -8_55     |   L1_Cf(h) - L1_Cf(t)   |   459   |  True  | L1_Cfhou, L1_Cftoi | dog 
 55  |    dog     |  26189h - 1484t   |      37_3 - 37_12     | L1_Canis1(t) - L1_Canis1(h) |   464   |  True  | L1_Canis1tou, L1_Canis1hoi | dog 
 56  |    dog     |   8701t - 15201t  |      8_71 - 8_73      |   L1_Cf(t) - L1_Cf(t)   |   481   |  True  | L1_Cftou, L1_Cfhoi, L1_Cfhou, L1_Cftoi | dog 
 57  |    dog     |   3101t - 38220h  |    -22_90 - -22_89    |   L1_Cf(h) - L1_Cf(t)   |   537   |  True  | L1_Cfhou, L1_Cftoi | dog 
 58  |    dog     |   1645t - 10490h  |      1_23 - 1_27      |   L1_Cf(t) - L1_Canis1(h) |   597   |  True  | L1_Cftou, L1_Cfhoi, L1_Canis1tou, L1_Canis1hoi | dog 
 59  |    dog     |  23325h - 25888t  |     16_41 - 16_46     | L1_Canis1(h) - L1_Canis1(t) |   655   |  True  | L1_Canis1hou, L1_Canis1toi | dog 
 60  |    dog     |  20857t - 21633t  |     -8_81 - -8_78     |   L1_Cf(t) - L1_Cf(h)   |   685   |  True  | L1_Cftou, L1_Cfhoi | dog 
 61  |    dog     |  14534t - 50173h  |    -15_49 - -15_48    | L1_Canis1(h) - L1_Canis1(t) |   693   |  True  | L1_Canis1hou, L1_Canis1toi | dog 
 62  |    dog     |   7767t - 29388t  |    -22_13 - -22_12    |   L1_Cf(h) - L1_Cf(t)   |   732   |  True  | L1_Cfhou, L1_Cftoi | dog 
 63  |    dog     |   7941h - 17630h  |     -4_24 - -4_22     |   L1_Cf(t) - L1_Canis1(h) |   784   |  True  | L1_Cftou, L1_Cfhoi, L1_Canis1tou, L1_Canis1hoi | dog 
 64  |    dog     |  33352h - 19593h  |     -4_67 - -11_14    | L1_Canis1(h) - L1_Canis1(t) |   934   | False  | L1_Canis1hou, L1_Canis1toi | dog 
 65  |    dog     |   9797t - 25694t  |     -6_80 - 15_7      |   L1_Cf(t) - L1_Canis1(t) |   935   |  True  | L1_Cftou, L1_Cfhoi, L1_Canis1hou, L1_Canis1toi | dog 
 66  |    dog     |   7864t - 5670h   |     10_47 - 10_48     | L1_Canis1(h) - L1_Canis1(t) |   957   |  True  | L1_Canis1hou, L1_Canis1toi | dog 
 67  |    dog     |  11452h - 2393t   |     -5_55 - -5_51     |   L1_Cf(t) - L1_Canis1(t) |  1070   |  True  | L1_Cftou, L1_Cfhoi, L1_Canis1hou, L1_Canis1toi | dog 
 68  |    dog     |  27795h - 8571t   |    -36_19 - -36_18    | L1_Canis1(h) - L1_Canis1(t) |  1101   |  True  | L1_Canis1hou, L1_Canis1toi | dog 
 69  |    dog     |  66967t - 4441h   |      27_6 - 27_9      | L1_Canis1(t) - L1_Canis1(h) |  1164   | False  | L1_Canis1tou, L1_Canis1hoi | dog 
 70  |    dog     |  13478h - 38729h  |    -23_43 - -23_40    |   L1_Cf(t) - L1_Cf(t)   |  1227   |  True  | L1_Cftou, L1_Cfhoi, L1_Cfhou, L1_Cftoi | dog 
 71  |    dog     |  15049t - 19419h  |     -7_75 - -7_74     | L1_Canis1(h) - L1_Canis1(t) |  1265   |  True  | L1_Canis1hou, L1_Canis1toi | dog 
 72  |    dog     |  26317t - 11798t  |      6_33 - 6_34      | L1_Canis1(t) - L1_Canis1(h) |  1266   |  True  | L1_Canis1tou, L1_Canis1hoi | dog 
 73  |    dog     |  15903h - 11767t  |     -7_74 - -7_71     |   L1_Cf(h) - L1_Canis1(t) |  1295   |  True  | L1_Cfhou, L1_Cftoi, L1_Canis1hou, L1_Canis1toi | dog 
 74  |    dog     |  13442t - 22231h  |     17_52 - 17_54     |   L1_Cf(t) - L1_Cf(t)   |  1369   |  True  | L1_Cftou, L1_Cfhoi, L1_Cfhou, L1_Cftoi | dog 
 75  |    dog     |  31794h - 24575t  |   -11_101 - -11_99    |   L1_Cf(t) - L1_Canis1(h) |  1374   |  True  | L1_Cftou, L1_Cfhoi, L1_Canis1tou, L1_Canis1hoi | dog 
 76  |    dog     |  20738t - 3289h   |    -28_14 - -28_13    | L1_Canis1(h) - L1_Canis1(t) |  1419   |  True  | L1_Canis1hou, L1_Canis1toi | dog 
 77  |    dog     |   6306h - 24978t  |    -23_46 - -23_44    |   L1_Cf(t) - L1_Cf(h)   |  1421   |  True  | L1_Cftou, L1_Cfhoi | dog 
 78  |    dog     |  35398t - 15328t  |     29_54 - 29_56     | L1_Canis1(t) - L1_Cf(h)   |  1436   |  True  | L1_Canis1tou, L1_Canis1hoi, L1_Cftou, L1_Cfhoi | dog 
 79  |    dog     |  20554t - 3577h   |    -2_100 - -2_99     | L1_Canis1(t) - L1_Canis1(h) |  1495   |  True  | L1_Canis1tou, L1_Canis1hoi | dog 
 80  |    dog     |   3109h - 6586t   |   -11_116 - -11_115   |   L1_Cf(t) - L1_Cf(h)   |  1519   |  True  | L1_Cftou, L1_Cfhoi | dog 
 81  |    dog     |    410h - 37058t  |    -21_29 - -21_28    | L1_Canis2(h) - L1_Canis2(t) |  1547   |  True  | L1_Canis2hou, L1_Canis2toi | dog 
 82  |    dog     |  41135t - 28281h  |     31_17 - 31_18     |   L1_Cf(t) - L1_Cf(h)   |  1565   |  True  | L1_Cftou, L1_Cfhoi | dog 
 83  |    dog     |  48761t - 26097t  |    -28_40 - -28_39    |   L1_Cf(t) - L1_Cf(h)   |  1572   |  True  | L1_Cftou, L1_Cfhoi | dog 
 84  |    dog     |   8720h - 27224t  |     -5_13 - -5_12     | L1_Canis1(h) - L1_Canis1(t) |  1587   |  True  | L1_Canis1hou, L1_Canis1toi | dog 
 85  |    dog     |  17305h - 15551h  |     25_64 - 25_65     | L1_Canis1(t) - L1_Canis1(h) |  1608   |  True  | L1_Canis1tou, L1_Canis1hoi | dog 
 86  |    dog     |   2341h - 5840t   |    -27_56 - -27_52    |   L1_Cf(h) - L1_Canis1(t) |  1657   |  True  | L1_Cfhou, L1_Cftoi, L1_Canis1hou, L1_Canis1toi | dog 
 87  |    dog     |  23712h - 5373h   |     -7_35 - -7_31     |   L1_Cf(h) - L1_Canis1(t) |  1680   |  True  | L1_Cfhou, L1_Cftoi, L1_Canis1hou, L1_Canis1toi | dog 
 88  |    dog     |  14240t - 12623t  |    -14_41 - -14_38    |   L1_Cf(t) - L1_Canis1(h) |  1701   |  True  | L1_Cftou, L1_Cfhoi, L1_Canis1tou, L1_Canis1hoi | dog 
 89  |    dog     |  15268h - 30590t  |      2_79 - 2_85      | L1_Canis1(t) - L1_Canis1(h) |  1723   |  True  | L1_Canis1tou, L1_Canis1hoi | dog 
 90  |    dog     |  16635t - 3395t   |     17_45 - 17_49     | L1_Canis1(h) - L1_Canis1(h) |  1757   |  True  | L1_Canis1hou, L1_Canis1toi, L1_Canis1tou, L1_Canis1hoi | dog 
 91  |    dog     |  49298t - 11785h  |    -15_44 - -15_43    | L1_Canis1(h) - L1_Canis1(t) |  1764   |  True  | L1_Canis1hou, L1_Canis1toi | dog 
 92  |    dog     |  12227h - 17157h  |      4_29 - 4_33      | L1_Canis1(h) - L1_Cf(t)   |  1768   |  True  | L1_Canis1hou, L1_Canis1toi, L1_Cfhou, L1_Cftoi | dog 
 93  |    dog     |   9641t - 17579t  |     -2_96 - -5_72     |   L1_Cf(t) - L1_Cf(h)   |  1779   |  True  | L1_Cftou, L1_Cfhoi | dog 
 94  |    dog     |   4507h - 12803h  |     -1_76 - -1_65     |   L1_Cf(h) - L1_Cf(h)   |  1835   |  True  | L1_Cfhou, L1_Cftoi, L1_Cftou, L1_Cfhoi | dog 
 95  |    dog     |  51299h - 25963t  |      37_1 - 37_2      | L1_Canis1(t) - L1_Canis1(h) |  1876   |  True  | L1_Canis1tou, L1_Canis1hoi | dog 
 96  |    dog     |  21244t - 4516h   |      34_6 - 34_8      | L1_Canis1(h) - L1_Canis1(h) |  1896   |  True  | L1_Canis1hou, L1_Canis1toi, L1_Canis1tou, L1_Canis1hoi | dog 
 97  |    dog     |  25993h - 10758t  |      12_6 - 12_7      |   L1_Cf(t) - L1_Cf(h)   |  1905   |  True  | L1_Cftou, L1_Cfhoi | dog 
 98  |    dog     |  15670t - 3041t   |    -28_35 - -28_33    |   L1_Cf(t) - L1_Cf(h)   |  1990   |  True  | L1_Cftou, L1_Cfhoi | dog 
 99  |    dog     |  24575h - 33778t  |    -11_99 - -11_98    |   L1_Cf(h) - L1_Cf(t)   |  2079   |  True  | L1_Cfhou, L1_Cftoi | dog 
100  |    dog     |  28615h - 34914t  |     17_65 - 17_67     |   L1_Cf(t) - L1_Canis1(h) |  2125   | False  | L1_Cftou, L1_Cfhoi, L1_Canis1tou, L1_Canis1hoi | dog 
101  |    dog     |   7961t - 9964t   |    -30_30 - -30_29    | L1_Canis1(h) - L1_Canis1(t) |  2141   |  True  | L1_Canis1hou, L1_Canis1toi | dog 
102  |    dog     |  12555h - 20946h  |     -27_4 - -27_3     | L1_Canis1(h) - L1_Canis1(t) |  2156   |  True  | L1_Canis1hou, L1_Canis1toi | dog 
103  |    dog     |    724h - 9904t   |    -20_58 - 20_59     |   L1_Cf(h) - L1_Cf(t)   |  2190   |  True  | L1_Cfhou, L1_Cftoi | dog 
104  |    dog     |    153t - 8000h   |     10_62 - 10_66     |   L1_Cf(t) - L1_Canis1(h) |  2196   |  True  | L1_Cftou, L1_Cfhoi, L1_Canis1tou, L1_Canis1hoi | dog 
105  |    dog     |   4532h - 19750h  |     -5_68 - 5_66      |   L1_Cf(h) - L1_Canis1(t) |  2203   |  True  | L1_Cfhou, L1_Cftoi, L1_Canis1hou, L1_Canis1toi | dog 
106  |    dog     |  30540h - 33355t  |     -2_50 - -2_49     |   L1_Cf(t) - L1_Cf(h)   |  2252   |  True  | L1_Cftou, L1_Cfhoi | dog 
107  |    dog     |    437h - 15217t  |     -4_73 - -4_71     |   L1_Cf(h) - L1_Cf(h)   |  2284   |  True  | L1_Cfhou, L1_Cftoi, L1_Cftou, L1_Cfhoi | dog 
108  |    dog     |  29650t - 4161h   |     12_14 - 12_15     | L1_Canis1(h) - L1_Canis1(t) |  2319   |  True  | L1_Canis1hou, L1_Canis1toi | dog 
109  |    dog     |  13177h - 8000t   |    -10_67 - -10_66    | L1_Canis1(h) - L1_Canis1(t) |  2325   |  True  | L1_Canis1hou, L1_Canis1toi | dog 
110  |    dog     |  34175t - 3312h   |     28_26 - 28_30     | L1_Canis1(h) - L1_Cf(t)   |  2335   | False  | L1_Canis1hou, L1_Canis1toi, L1_Cfhou, L1_Cftoi | dog 
111  |    dog     |   6867h - 8263t   |    -21_44 - -21_43    |   L1_Cf(t) - L1_Cf(h)   |  2392   |  True  | L1_Cftou, L1_Cfhoi | dog 
112  |    dog     |  22330t - 35398h  |     29_51 - 29_54     |   L1_Cf(t) - L1_Cf(t)   |  2429   |  True  | L1_Cftou, L1_Cfhoi, L1_Cfhou, L1_Cftoi | dog 
113  |    dog     |  15505h - 257t    |     12_26 - 12_28     | L1_Canis1(h) - L1_Cf(h)   |  2517   |  True  | L1_Canis1hou, L1_Canis1toi, L1_Cftou, L1_Cfhoi | dog 
114  |    dog     |   3966t - 14609t  |     -1_90 - -1_88     | L1_Canis1(h) - L1_Cf(h)   |  2589   |  True  | L1_Canis1hou, L1_Canis1toi, L1_Cftou, L1_Cfhoi | dog 
115  |    dog     |  17837h - 7944h   |    -14_65 - -14_50    | L1_Canis1(h) - L1_Cf(h)   |  2980   |  True  | L1_Canis1hou, L1_Canis1toi, L1_Cftou, L1_Cfhoi | dog 
116  |    dog     |  18355t - 509h    |    -14_80 - -14_79    |   L1_Cf(t) - L1_Cf(h)   |  3062   |  True  | L1_Cftou, L1_Cfhoi | dog 
117  |    dog     |  12623h - 13444t  |    -14_38 - -14_34    | L1_Canis1(h) - L1_Canis1(t) |  3109   |  True  | L1_Canis1hou, L1_Canis1toi | dog 
118  |    dog     |  13788h - 719h    |    -25_59 - -25_58    | L1_Canis1(t) - L1_Canis1(h) |  3196   |  True  | L1_Canis1tou, L1_Canis1hoi | dog 
119  |    dog     |  15759h - 27045t  |      25_7 - 25_14     |   L1_Cf(t) - L1_Canis1(h) |  3213   |  True  | L1_Cftou, L1_Cfhoi, L1_Canis1tou, L1_Canis1hoi | dog 
120  |    dog     |   9373t - 14720h  |    -18_29 - -18_23    |   L1_Cf(h) - L1_Cf(h)   |  3239   | False  | L1_Cfhou, L1_Cftoi, L1_Cftou, L1_Cfhoi | dog 
121  |    dog     |   9055t - 5670t   |    -10_49 - -10_48    | L1_Canis1(h) - L1_Canis1(t) |  3243   |  True  | L1_Canis1hou, L1_Canis1toi | dog 
122  |    dog     |  13855t - 14019h  |      4_70 - 2_67      | L1_Canis1(t) - L1_Cf(t)   |  3387   | False  | L1_Canis1tou, L1_Canis1hoi, L1_Cfhou, L1_Cftoi | dog 
123  |    dog     |  29716t - 19585t  |      5_61 - 5_62      | L1_Canis1(t) - L1_Canis1(h) |  3393   |  True  | L1_Canis1tou, L1_Canis1hoi | dog 
124  |    dog     |  22566h - 4938h   |    -27_31 - -27_30    | L1_Canis1(t) - L1_Canis1(h) |  3398   |  True  | L1_Canis1tou, L1_Canis1hoi | dog 
125  |    dog     |  22330h - 4313t   |    -29_51 - -29_46    | L1_Canis1(h) - L1_Cf(h)   |  3530   |  True  | L1_Canis1hou, L1_Canis1toi, L1_Cftou, L1_Cfhoi | dog 
126  |    dog     |   5961h - 12741h  |     -7_31 - -7_28     | L1_Canis1(t) - L1_Cf(t)   |  3542   |  True  | L1_Canis1tou, L1_Canis1hoi, L1_Cfhou, L1_Cftoi | dog 
127  |    dog     |   2148t - 8669t   |    -21_16 - -21_15    |   L1_Cf(h) - L1_Cf(t)   |  3550   |  True  | L1_Cfhou, L1_Cftoi | dog 
128  |    dog     |    935t - 42506t  |    -19_74 - -19_65    |   L1_Cf(h) - L1_Cf(h)   |  3683   | False  | L1_Cfhou, L1_Cftoi, L1_Cftou, L1_Cfhoi | dog 
129  |    dog     |   5129t - 6382t   |    -27_25 - -27_24    | L1_Canis1(h) - L1_Canis1(t) |  3729   |  True  | L1_Canis1hou, L1_Canis1toi | dog 
130  |    dog     |  16201h - 21385t  |     X_270 - X_292     |   L1_Cf(t) - L1_Cf(t)   |  3752   |  True  | L1_Cftou, L1_Cfhoi, L1_Cfhou, L1_Cftoi | dog 
131  |    dog     |  12137h - 7416t   |      5_66 - 5_67      |   L1_Cf(h) - L1_Cf(t)   |  3775   |  True  | L1_Cfhou, L1_Cftoi | dog 
132  |    dog     |  11333t - 12114t  |     -X_42 - X_46      |   L1_Cf(t) - L1_Cf(h)   |  3885   |  True  | L1_Cftou, L1_Cfhoi | dog 
133  |    dog     |   2557t - 27783h  |      6_27 - 6_28      |   L1_Cf(h) - L1_Cf(t)   |  3937   |  True  | L1_Cfhou, L1_Cftoi | dog 
134  |    dog     |   4354t - 4892h   |    -23_18 - -23_17    | L1_Canis1(t) - L1_Canis1(h) |  4062   |  True  | L1_Canis1tou, L1_Canis1hoi | dog 
135  |    dog     |  22290h - 17715h  |     12_16 - 12_20     |   L1_Cf(h) - L1_Cf(h)   |  4114   |  True  | L1_Cfhou, L1_Cftoi, L1_Cftou, L1_Cfhoi | dog 
136  |    dog     |  58302h - 13840h  |    -1_121 - -1_117    |   L1_Cf(t) - L1_Canis1(h) |  4184   |  True  | L1_Cftou, L1_Cfhoi, L1_Canis1tou, L1_Canis1hoi | dog 
137  |    dog     |   9872h - 32283t  |      9_43 - 9_44      |   L1_Cf(t) - L1_Cf(h)   |  4218   |  True  | L1_Cftou, L1_Cfhoi | dog 
138  |    dog     |   7067t - 7735t   |    -19_81 - -19_79    |   L1_Cf(t) - L1_Cf(t)   |  4265   |  True  | L1_Cftou, L1_Cfhoi, L1_Cfhou, L1_Cftoi | dog 
139  |    dog     |    563t - 12866t  |    -21_74 - -21_73    |   L1_Cf(t) - L1_Cf(h)   |  4551   |  True  | L1_Cftou, L1_Cfhoi | dog 
140  |    dog     |   5544t - 1984h   |      7_22 - 7_26      |   L1_Cf(t) - L1_Canis1(t) |  4567   |  True  | L1_Cftou, L1_Cfhoi, L1_Canis1hou, L1_Canis1toi | dog 
