 id  |   genome   |      v1 - v2      | fragment1 - fragment2 |    repeat1 - repeat2    |  cc_id  | s_edge | repeat_guidance | MC 
292  | chimpanzee |  10850t - 11407t  |    -11_22 - -11_20    |   L1PA3(h) - L1PA3(h)   |  10373  |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
293  | chimpanzee |  17726h - 3997t   |     5_247 - 5_252     |    L1Pt(t) - L1P1(h)    |  10582  |  True  | L1Pttou, L1Pthoi, L1P1tou, L1P1hoi | chimpanzee 
294  | chimpanzee |  11971h - 22494h  |      -4_7 - -4_5      |   L1PA3(t) - L1PA3(h)   |  10589  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
295  | chimpanzee |  11349h - 8788h   |    -5_180 - -5_177    |    L1Pt(t) - L1PA4(h)   |  10601  |  True  | L1Pttou, L1Pthoi, L1PA4tou, L1PA4hoi | chimpanzee 
296  | chimpanzee |  16041t - 12395h  |    -14_27 - -14_22    |   L1PA4(h) - L1PA3(t)   |  10707  |  True  | L1PA4hou, L1PA4toi, L1PA3hou, L1PA3toi | chimpanzee 
297  | chimpanzee |   4488h - 15225h  |    2B_171 - 2B_172    |   L1PA3(t) - L1PA3(h)   |  10708  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
298  | chimpanzee |  28674t - 9732h   |    -18_13 - -18_10    |   L1PA3(h) - L1PA4(h)   |  10767  |  True  | L1PA3hou, L1PA3toi, L1PA4tou, L1PA4hoi | chimpanzee 
299  | chimpanzee |  21535h - 21395h  |     9_118 - -9_128    |   L1PA2(t) - L1Pt(h)    |  10812  | False  | L1PA2tou, L1PA2hoi, L1Pttou, L1Pthoi | chimpanzee 
300  | chimpanzee |  11291h - 11614t  |     17_26 - 17_27     |   L1PA3(t) - L1PA3(h)   |  10952  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
301  | chimpanzee |  24825h - 16955t  |    -3_179 - -3_177    |   L1PA4(h) - L1PA4(h)   |  11021  |  True  | L1PA4hou, L1PA4toi, L1PA4tou, L1PA4hoi | chimpanzee 
302  | chimpanzee |  29779t - 14357t  |      14_4 - 14_5      |   L1PA5(t) - L1PA5(h)   |  11129  |  True  | L1PA5tou, L1PA5hoi | chimpanzee 
303  | chimpanzee |  19171t - 14762t  |    -10_14 - -10_13    |   L1PA4(h) - L1PA4(t)   |  11143  |  True  | L1PA4hou, L1PA4toi | chimpanzee 
304  | chimpanzee |  12954t - 3253t   |     5_120 - 5_123     |    L1P1(h) - L1PA3(t)   |  11203  |  True  | L1P1hou, L1P1toi, L1PA3hou, L1PA3toi | chimpanzee 
305  | chimpanzee |  18015h - 3026h   |    -8_227 - -8_215    |   L1PA3(t) - L1PA3(h)   |  11230  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
306  | chimpanzee |  15720h - 3111h   |    -7_219 - -7_217    |    L1Pt(h) - L1PA2(t)   |  11246  |  True  | L1Pthou, L1Pttoi, L1PA2hou, L1PA2toi | chimpanzee 
307  | chimpanzee |  13009t - 48173h  |    -2A_45 - -2A_43    |    L1P1(t) - L1Pt(h)    |  11368  |  True  | L1P1tou, L1P1hoi, L1Pttou, L1Pthoi | chimpanzee 
308  | chimpanzee |   9140h - 1677h   |      7_55 - 7_57      |   L1PA2(h) - L1PA2(t)   |  11418  |  True  | L1PA2hou, L1PA2toi | chimpanzee 
309  | chimpanzee |  11283h - 9001h   |     7_311 - 7_312     |   L1PA3(t) - L1PA3(h)   |  11428  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
310  | chimpanzee |   6535h - 16132h  |     -1_94 - -1_92     |   L1PA3(t) - L1P1(h)    |  11574  |  True  | L1PA3tou, L1PA3hoi, L1P1tou, L1P1hoi | chimpanzee 
311  | chimpanzee |  15449t - 4043t   |     4_259 - 4_260     |   L1PA4(t) - L1PA4(h)   |  11704  |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
312  | chimpanzee |   6070t - 4391h   |     3_186 - 3_188     |   L1PA3(h) - L1PA6(h)   |  11771  |  True  | L1PA3hou, L1PA3toi, L1PA6tou, L1PA6hoi | chimpanzee 
313  | chimpanzee |   4688h - 3472h   |    -2B_88 - -2B_86    |   L1PA4(h) - L1PA2(t)   |  11792  |  True  | L1PA4hou, L1PA4toi, L1PA2hou, L1PA2toi | chimpanzee 
314  | chimpanzee |  11050h - 19536h  |    -10_11 - -10_9     |   L1PA2(h) - L1PA3(h)   |  11837  |  True  | L1PA2hou, L1PA2toi, L1PA3tou, L1PA3hoi | chimpanzee 
315  | chimpanzee |  15896t - 34470h  |   -12_106 - -12_105   |    L1Pt(h) - L1Pt(t)    |  11863  |  True  | L1Pthou, L1Pttoi | chimpanzee 
316  | chimpanzee |  17489h - 5265h   |       6_1 - 6_4       |   L1PA4(h) - L1PA3(t)   |  11913  |  True  | L1PA4hou, L1PA4toi, L1PA3hou, L1PA3toi | chimpanzee 
317  | chimpanzee |  23167h - 14984t  |     8_166 - 8_168     |   L1PA3(h) - L1PA3(t)   |  11933  |  True  | L1PA3hou, L1PA3toi | chimpanzee 
318  | chimpanzee |   6873h - 5688h   |     4_142 - 4_149     |    L1Pt(t) - L1PA2(h)   |  12004  |  True  | L1Pttou, L1Pthoi, L1PA2tou, L1PA2hoi | chimpanzee 
319  | chimpanzee |   5185t - 6908h   |    -5_176 - -5_174    |   L1PA2(h) - L1P1(t)    |  12175  |  True  | L1PA2hou, L1PA2toi, L1P1hou, L1P1toi | chimpanzee 
320  | chimpanzee |   2070h - 46714t  |      6_28 - 6_29      |    L1Pt(h) - L1Pt(t)    |  12333  |  True  | L1Pthou, L1Pttoi | chimpanzee 
321  | chimpanzee |   2139h - 15441t  |     -5_55 - -5_54     |    L1Pt(h) - L1Pt(t)    |  12535  |  True  | L1Pthou, L1Pttoi | chimpanzee 
322  | chimpanzee |   2630t - 12127h  |     15_55 - 15_56     |   L1PA3(t) - L1PA3(h)   |  12710  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
323  | chimpanzee |   8260h - 24294t  |     10_75 - 10_76     |   L1PA4(t) - L1PA4(h)   |  12901  |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
324  | chimpanzee |  13294h - 11984h  |   -12_171 - -12_170   |   L1PA3(h) - L1PA3(t)   |  13030  |  True  | L1PA3hou, L1PA3toi | chimpanzee 
325  | chimpanzee |  31022t - 4176h   |     X_206 - X_207     |   L1PA3(t) - L1PA3(h)   |  13046  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
326  | chimpanzee |  15441h - 6233t   |     -5_54 - -5_51     |   L1PA2(h) - L1PA2(t)   |  13127  |  True  | L1PA2hou, L1PA2toi | chimpanzee 
327  | chimpanzee |  24559h - 30134t  |    -11_97 - -11_94    |   L1PA4(h) - L1PA3(t)   |  13135  |  True  | L1PA4hou, L1PA4toi, L1PA3hou, L1PA3toi | chimpanzee 
328  | chimpanzee |  15958t - 11352h  |    -10_15 - -10_14    |   L1PA3(t) - L1PA3(h)   |  13277  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
329  | chimpanzee |   4737h - 14958h  |     -3_83 - -3_81     |    L1Pt(h) - L1PA3(h)   |  13374  |  True  | L1Pthou, L1Pttoi, L1PA3tou, L1PA3hoi | chimpanzee 
330  | chimpanzee |  28480h - 9672t   |    -3_253 - -3_251    |   L1PA3(h) - L1PA3(t)   |  13477  |  True  | L1PA3hou, L1PA3toi | chimpanzee 
331  | chimpanzee |  21633h - 9361h   |    -14_73 - -14_72    |   L1PA3(h) - L1PA3(t)   |  13766  |  True  | L1PA3hou, L1PA3toi | chimpanzee 
332  | chimpanzee |   3401t - 1638t   |    -4_313 - -4_312    |    L1Pt(t) - L1Pt(h)    |  13862  |  True  | L1Pttou, L1Pthoi | chimpanzee 
333  | chimpanzee |  12633h - 16565t  |     -9_95 - -9_94     |    L1P1(t) - L1P1(h)    |  13995  |  True  | L1P1tou, L1P1hoi | chimpanzee 
334  | chimpanzee |  27650h - 2286t   |     -17_9 - -17_8     |    L1Pt(h) - L1Pt(t)    |  14134  |  True  | L1Pthou, L1Pttoi | chimpanzee 
335  | chimpanzee |    644h - 16065t  |    -6_103 - -6_91     |    L1Pt(h) - L1PA3(h)   |  14251  |  True  | L1Pthou, L1Pttoi, L1PA3tou, L1PA3hoi | chimpanzee 
336  | chimpanzee |  20186h - 35832t  |     4_257 - 4_258     |    L1P1(t) - L1P1(h)    |  14683  |  True  | L1P1tou, L1P1hoi | chimpanzee 
337  | chimpanzee |   8019t - 4257h   |   -14_104 - -14_103   |   L1PA4(h) - L1PA4(t)   |  14740  |  True  | L1PA4hou, L1PA4toi | chimpanzee 
338  | chimpanzee |   9545h - 11258t  |    -5_231 - -5_227    |   L1PA5(h) - L1PA2(h)   |  15126  |  True  | L1PA5hou, L1PA5toi, L1PA2tou, L1PA2hoi | chimpanzee 
339  | chimpanzee |  12672h - 16614h  |      22_8 - 22_9      |   L1PA4(h) - L1PA4(t)   |  15203  |  True  | L1PA4hou, L1PA4toi | chimpanzee 
340  | chimpanzee |   5233h - 26864t  |     5_209 - -5_62     |   L1PA2(h) - L1PA3(t)   |  15349  |  True  | L1PA2hou, L1PA2toi, L1PA3hou, L1PA3toi | chimpanzee 
341  | chimpanzee |   8162h - 24657t  |   -12_102 - -12_101   |   L1PA3(t) - L1PA3(h)   |  15393  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
342  | chimpanzee |  17726t - 28592h  |    -5_247 - -5_246    |   L1PA4(t) - L1PA4(h)   |  15521  |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
343  | chimpanzee |  30573t - 778t    |    11_131 - 11_133    |   L1PA2(t) - L1PA2(h)   |  15653  |  True  | L1PA2tou, L1PA2hoi | chimpanzee 
344  | chimpanzee |    257t - 15505h  |     -6_51 - -6_49     |    L1P1(t) - L1Pt(t)    |  15754  |  True  | L1P1tou, L1P1hoi, L1Pthou, L1Pttoi | chimpanzee 
345  | chimpanzee |  16490t - 11061h  |    -7_212 - -7_209    |   L1PA3(h) - L1PA3(h)   |  15798  |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
346  | chimpanzee |  29549t - 30434t  |     6_165 - 6_166     |   L1PA4(t) - L1PA4(h)   |  16033  |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
347  | chimpanzee |   2936h - 25650h  |     5_233 - 5_234     |    L1Pt(t) - L1Pt(h)    |  16217  |  True  | L1Pttou, L1Pthoi | chimpanzee 
348  | chimpanzee |   1146t - 13630t  |      2A_6 - 2A_7      |    L1P1(t) - L1P1(h)    |  16445  |  True  | L1P1tou, L1P1hoi | chimpanzee 
349  | chimpanzee |  17567t - 2798h   |    -2A_88 - -2A_84    |   L1PA2(t) - L1PA2(t)   |  16671  |  True  | L1PA2tou, L1PA2hoi, L1PA2hou, L1PA2toi | chimpanzee 
350  | chimpanzee |  19983h - 13113h  |     -1_82 - -1_81     |   L1PA3(t) - L1PA3(h)   |  16894  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
351  | chimpanzee |  28800t - 14240h  |    -7_187 - -7_186    |   L1PA2(t) - L1PA2(h)   |  17094  |  True  | L1PA2tou, L1PA2hoi | chimpanzee 
352  | chimpanzee |   1045t - 24033t  |    -7_203 - -7_200    |   L1PA3(h) - L1PA2(h)   |  17452  |  True  | L1PA3hou, L1PA3toi, L1PA2tou, L1PA2hoi | chimpanzee 
353  | chimpanzee |  23712t - 15229t  |    -1_151 - -1_147    |   L1PA4(t) - L1PA3(h)   |  17977  |  True  | L1PA4tou, L1PA4hoi, L1PA3tou, L1PA3hoi | chimpanzee 
354  | chimpanzee |   4824h - 15983h  |     1_225 - 1_226     |    L1Pt(h) - L1Pt(t)    |  18130  |  True  | L1Pthou, L1Pttoi | chimpanzee 
355  | chimpanzee |  21063h - 36671t  |    -9_135 - -9_134    |   L1PA4(t) - L1PA4(h)   |  18172  |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
356  | chimpanzee |   4959h - 6570h   |    -12_71 - -4_56     |   L1PA3(h) - L1P1(t)    |  18700  |  True  | L1PA3hou, L1PA3toi, L1P1hou, L1P1toi | chimpanzee 
357  | chimpanzee |  31415h - 4710h   |      6_34 - 6_35      |   L1PA3(h) - L1PA3(t)   |  19668  |  True  | L1PA3hou, L1PA3toi | chimpanzee 
358  | chimpanzee |   3527t - 24705h  |    -11_61 - -11_60    |   L1PA3(h) - L1PA3(t)   |  19852  |  True  | L1PA3hou, L1PA3toi | chimpanzee 
359  | chimpanzee |   2584t - 8302t   |     10_16 - 10_18     |   L1PA5(t) - L1PA3(t)   |  20100  |  True  | L1PA5tou, L1PA5hoi, L1PA3hou, L1PA3toi | chimpanzee 
360  | chimpanzee |  27317h - 25893h  |   -2A_110 - -2A_109   |   L1PA2(h) - L1PA2(t)   |  20482  |  True  | L1PA2hou, L1PA2toi | chimpanzee 
361  | chimpanzee |  16399h - 11834t  |     15_19 - 15_20     |   L1PA3(t) - L1PA3(h)   |  20528  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
362  | chimpanzee |   9140t - 29134h  |     -7_55 - -7_53     |   L1PA4(t) - L1PA3(h)   |  21332  |  True  | L1PA4tou, L1PA4hoi, L1PA3tou, L1PA3hoi | chimpanzee 
363  | chimpanzee |  16868t - 11339t  |     14_85 - 14_86     |   L1PA2(h) - L1PA2(t)   |  22425  |  True  | L1PA2hou, L1PA2toi | chimpanzee 
364  | chimpanzee |   8467h - 12064h  |    -11_92 - -11_90    |   L1PA4(t) - L1PA2(h)   |  24932  |  True  | L1PA4tou, L1PA4hoi, L1PA2tou, L1PA2hoi | chimpanzee 
