 id  |   genome   |      v1 - v2      | fragment1 - fragment2 |    repeat1 - repeat2    |  cc_id  | s_edge | repeat_guidance | MC 
283  | chimpanzee |  43756t - 24978h  |     3_931 - 3_935     |   L1PA2(h) - L1P1(t)    |  4132   |  True  | L1PA2hou, L1PA2toi, L1P1hou, L1P1toi | chimpanzee 
284  | chimpanzee |   3916h - 10812t  |   -2A_646 - -2A_645   |    L1Pt(t) - L1Pt(h)    |  4177   |  True  | L1Pttou, L1Pthoi | chimpanzee 
285  | chimpanzee |  21690t - 6710t   |    12_789 - 12_792    |   L1PA3(h) - L1PA3(t)   |  4187   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
286  | chimpanzee |   6123t - 23515t  |    -9_263 - -9_262    |   L1PA2(t) - L1PA2(h)   |  4202   |  True  | L1PA2tou, L1PA2hoi | chimpanzee 
287  | chimpanzee |   5468h - 6711t   |   -21_138 - -21_127   |   L1PA3(h) - L1PA7(h)   |  4238   |  True  | L1PA3hou, L1PA3toi, L1PA7tou, L1PA7hoi | chimpanzee 
288  | chimpanzee |   3321t - 306h    |     4_249 - 4_254     |   L1PA3(t) - L1PA2(h)   |  4239   |  True  | L1PA3tou, L1PA3hoi, L1PA2tou, L1PA2hoi | chimpanzee 
289  | chimpanzee |  18800t - 13630h  |    -2A_14 - -2A_26    |    L1P1(h) - L1PA4(h)   |  4285   |  True  | L1P1hou, L1P1toi, L1PA4tou, L1PA4hoi | chimpanzee 
290  | chimpanzee |  23953h - 1432h   |   -12_430 - -12_425   |   L1PA3(h) - L1PA7(h)   |  4291   |  True  | L1PA3hou, L1PA3toi, L1PA7tou, L1PA7hoi | chimpanzee 
291  | chimpanzee |  10225t - 29992t  |      X_93 - X_100     |   L1PA5(h) - L1PA3(h)   |  4295   |  True  | L1PA5hou, L1PA5toi, L1PA3tou, L1PA3hoi | chimpanzee 
292  | chimpanzee |  22181h - 7648t   |    11_549 - -2B_685   |   L1PA3(h) - L1P1(t)    |  4321   | False  | L1PA3hou, L1PA3toi, L1P1hou, L1P1toi | chimpanzee 
293  | chimpanzee |  22955h - 7930h   |     8_379 - 8_397     |   L1PA3(h) - L1PA4(t)   |  4356   |  True  | L1PA3hou, L1PA3toi, L1PA4hou, L1PA4toi | chimpanzee 
294  | chimpanzee |   5207h - 11444h  |     8_200 - 8_201     |    L1Pt(h) - L1Pt(t)    |  4378   |  True  | L1Pthou, L1Pttoi | chimpanzee 
295  | chimpanzee |  17435t - 4516t   |      5_44 - 5_65      |   L1PA3(h) - L1PA2(h)   |  4422   |  True  | L1PA3hou, L1PA3toi, L1PA2tou, L1PA2hoi | chimpanzee 
296  | chimpanzee |   1354t - 8405t   |   -17_111 - -17_106   |   L1PA4(t) - L1PA4(t)   |  4456   |  True  | L1PA4tou, L1PA4hoi, L1PA4hou, L1PA4toi | chimpanzee 
297  | chimpanzee |  22406h - 23959h  |    13_496 - 13_522    |   L1PA3(t) - L1Pt(h)    |  4466   |  True  | L1PA3tou, L1PA3hoi, L1Pttou, L1Pthoi | chimpanzee 
298  | chimpanzee |   5758h - 14609h  |     6_909 - 6_914     |   L1PA3(h) - L1PA4(h)   |  4473   |  True  | L1PA3hou, L1PA3toi, L1PA4tou, L1PA4hoi | chimpanzee 
299  | chimpanzee |  19276h - 13831h  |    -7_226 - -7_223    |    L1Pt(h) - L1PA5(h)   |  4489   |  True  | L1Pthou, L1Pttoi, L1PA5tou, L1PA5hoi | chimpanzee 
300  | chimpanzee |   7547h - 8632h   |     20_46 - 20_53     |   L1PA4(h) - L1PA3(t)   |  4495   |  True  | L1PA4hou, L1PA4toi, L1PA3hou, L1PA3toi | chimpanzee 
301  | chimpanzee |  14830h - 15229h  |     1_793 - 1_794     |   L1PA5(t) - L1PA5(h)   |  4497   |  True  | L1PA5tou, L1PA5hoi | chimpanzee 
302  | chimpanzee |  11852t - 36848h  |     6_933 - 6_950     |    L1Pt(t) - L1PA4(h)   |  4503   |  True  | L1Pttou, L1Pthoi, L1PA4tou, L1PA4hoi | chimpanzee 
303  | chimpanzee |  14543t - 33101t  |    -3_409 - -3_387    |   L1PA3(h) - L1PA3(h)   |  4509   |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
304  | chimpanzee |  24705t - 7996t   |   -11_292 - -11_291   |   L1PA3(h) - L1PA3(t)   |  4514   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
305  | chimpanzee |   1780h - 42506t  |   -4_1138 - 2B_54     |   L1PA5(t) - L1PA2(h)   |  4522   | False  | L1PA5tou, L1PA5hoi, L1PA2tou, L1PA2hoi | chimpanzee 
306  | chimpanzee |  17595t - 12893t  |     5_963 - 5_966     |   L1PA5(h) - L1PA3(t)   |  4569   |  True  | L1PA5hou, L1PA5toi, L1PA3hou, L1PA3toi | chimpanzee 
307  | chimpanzee |  19433t - 2952h   |   -2B_304 - -2B_276   |   L1PA2(h) - L1PA3(t)   |  4592   |  True  | L1PA2hou, L1PA2toi, L1PA3hou, L1PA3toi | chimpanzee 
308  | chimpanzee |  11093t - 22931t  |   -3_1195 - -3_1186   |   L1PA3(t) - L1PA3(h)   |  4625   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
309  | chimpanzee |  27427t - 8087h   |      X_70 - X_89      |   L1PA2(h) - L1PA3(h)   |  4628   |  True  | L1PA2hou, L1PA2toi, L1PA3tou, L1PA3hoi | chimpanzee 
310  | chimpanzee |  11185t - 21188t  |    10_266 - 10_272    |   L1PA3(h) - L1P3(h)    |  4637   |  True  | L1PA3hou, L1PA3toi, L1P3tou, L1P3hoi | chimpanzee 
311  | chimpanzee |  23779t - 12889h  |    -5_599 - -5_586    |   L1PA4(t) - L1PA3(h)   |  4641   |  True  | L1PA4tou, L1PA4hoi, L1PA3tou, L1PA3hoi | chimpanzee 
312  | chimpanzee |   6461t - 4127h   |    -5_860 - -5_831    |   L1PA4(t) - L1PA2(h)   |  4642   |  True  | L1PA4tou, L1PA4hoi, L1PA2tou, L1PA2hoi | chimpanzee 
313  | chimpanzee |   3591t - 11339h  |   -14_462 - -14_461   |   L1PA5(h) - L1PA5(t)   |  4660   |  True  | L1PA5hou, L1PA5toi | chimpanzee 
314  | chimpanzee |  32398h - 11523t  |    -9_665 - -9_664    |   L1PA3(h) - L1PA3(t)   |  4685   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
315  | chimpanzee |   7735t - 7067t   |    2B_186 - 2B_206    |   L1PA4(h) - L1PA5(h)   |  4687   |  True  | L1PA4hou, L1PA4toi, L1PA5tou, L1PA5hoi | chimpanzee 
316  | chimpanzee |    130h - 27482h  |   -2A_538 - -2A_537   |   L1PA3(t) - L1PA3(h)   |  4697   | False  | L1PA3tou, L1PA3hoi | chimpanzee 
317  | chimpanzee |   6162t - 1244h   |   -5_1133 - -5_1132   |   L1PA5(h) - L1PA5(t)   |  4703   |  True  | L1PA5hou, L1PA5toi | chimpanzee 
318  | chimpanzee |  20930h - 20036h  |     16_80 - -5_1124   |    L1Pt(h) - L1PA2(h)   |  4745   |  True  | L1Pthou, L1Pttoi, L1PA2tou, L1PA2hoi | chimpanzee 
319  | chimpanzee |  34422t - 8885h   |   -13_294 - -13_293   |   L1PA2(h) - L1PA2(t)   |  4747   |  True  | L1PA2hou, L1PA2toi | chimpanzee 
320  | chimpanzee |  29549h - 9580h   |    -6_807 - -6_800    |   L1PA3(t) - L1PA4(t)   |  4840   |  True  | L1PA3tou, L1PA3hoi, L1PA4hou, L1PA4toi | chimpanzee 
321  | chimpanzee |   8467h - 12064h  |   -11_467 - -11_464   |   L1PA4(t) - L1PA2(h)   |  4873   |  True  | L1PA4tou, L1PA4hoi, L1PA2tou, L1PA2hoi | chimpanzee 
322  | chimpanzee |  11779t - 18805t  |    -6_815 - -6_814    |   L1PA5(h) - L1PA5(t)   |  4889   |  True  | L1PA5hou, L1PA5toi | chimpanzee 
323  | chimpanzee |  11662h - 15878t  |    2A_175 - 2A_208    |   L1PA2(h) - L1PA4(h)   |  4917   |  True  | L1PA2hou, L1PA2toi, L1PA4tou, L1PA4hoi | chimpanzee 
324  | chimpanzee |   4161t - 6594h   |     6_169 - 6_176     |   L1PA3(h) - L1PA5(h)   |  4928   |  True  | L1PA3hou, L1PA3toi, L1PA5tou, L1PA5hoi | chimpanzee 
325  | chimpanzee |  16490t - 11061h  |    -7_579 - -7_574    |   L1PA3(h) - L1PA3(h)   |  4939   |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
326  | chimpanzee |   7331h - 16398t  |     7_637 - 7_638     |   L1PA4(t) - L1PA4(h)   |  4969   |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
327  | chimpanzee |   2193t - 733t    |   -15_361 - -15_359   |   L1PA5(t) - L1P1(t)    |  4972   |  True  | L1PA5tou, L1PA5hoi, L1P1hou, L1P1toi | chimpanzee 
328  | chimpanzee |  37794t - 16893t  |    -8_282 - -8_281    |   L1PA3(t) - L1PA3(h)   |  4979   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
329  | chimpanzee |  11110t - 22399h  |    -7_676 - 7_680     |   L1PA3(h) - L1PA3(h)   |  4980   |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
330  | chimpanzee |  16827h - 7068h   |     1_907 - 1_915     |   L1PA2(h) - L1PA4(h)   |  5001   |  True  | L1PA2hou, L1PA2toi, L1PA4tou, L1PA4hoi | chimpanzee 
331  | chimpanzee |   7140h - 2715h   |    5_1047 - 5_1058    |   L1PA3(h) - L1PA4(t)   |  5003   |  True  | L1PA3hou, L1PA3toi, L1PA4hou, L1PA4toi | chimpanzee 
332  | chimpanzee |  28212t - 21558t  |       8_3 - 8_5       |    L1Pt(h) - L1PA4(t)   |  5028   |  True  | L1Pthou, L1Pttoi, L1PA4hou, L1PA4toi | chimpanzee 
333  | chimpanzee |   1661h - 4093t   |    14_412 - 14_413    |   L1PA5(h) - L1PA5(t)   |  5056   |  True  | L1PA5hou, L1PA5toi | chimpanzee 
334  | chimpanzee |  19695h - 7179t   |    6_1044 - 6_1054    |   L1PA3(h) - L1PA2(t)   |  5074   |  True  | L1PA3hou, L1PA3toi, L1PA2hou, L1PA2toi | chimpanzee 
335  | chimpanzee |   9219h - 32970t  |    10_621 - 10_622    |   L1PA5(h) - L1PA5(t)   |  5085   |  True  | L1PA5hou, L1PA5toi | chimpanzee 
336  | chimpanzee |   9001h - 11283h  |    -7_947 - -7_942    |   L1PA3(h) - L1PA3(t)   |  5110   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
337  | chimpanzee |  24825h - 16955t  |    -3_794 - -3_790    |    L1Pt(h) - L1PA4(h)   |  5114   |  True  | L1Pthou, L1Pttoi, L1PA4tou, L1PA4hoi | chimpanzee 
338  | chimpanzee |    610h - 7442h   |   -12_434 - -12_433   |   L1PA4(h) - L1PA4(t)   |  5148   |  True  | L1PA4hou, L1PA4toi | chimpanzee 
339  | chimpanzee |   6874h - 16564h  |    -4_821 - -4_815    |   L1PA4(h) - L1PA5(t)   |  5154   |  True  | L1PA4hou, L1PA4toi, L1PA5hou, L1PA5toi | chimpanzee 
340  | chimpanzee |   4181h - 4774h   |   -4_1210 - -4_1160   |   L1PA5(t) - L1P1(t)    |  5188   |  True  | L1PA5tou, L1PA5hoi, L1P1hou, L1P1toi | chimpanzee 
341  | chimpanzee |   5265h - 17489h  |     -6_24 - -6_14     |   L1PA3(t) - L1PA2(h)   |  5190   |  True  | L1PA3tou, L1PA3hoi, L1PA2tou, L1PA2hoi | chimpanzee 
342  | chimpanzee |  10555h - 24191h  |   -10_190 - 10_189    |   L1PA4(t) - L1PA5(t)   |  5237   |  True  | L1PA4tou, L1PA4hoi, L1PA5hou, L1PA5toi | chimpanzee 
343  | chimpanzee |   6233t - 15441h  |     5_253 - 5_259     |   L1PA3(t) - L1PA5(h)   |  5254   |  True  | L1PA3tou, L1PA3hoi, L1PA5tou, L1PA5hoi | chimpanzee 
344  | chimpanzee |  13803t - 16892h  |       4_8 - 4_16      |   L1PA3(h) - L1PA3(h)   |  5304   |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
345  | chimpanzee |  15756h - 22798t  |   -2B_693 - -2B_688   |   L1PA6(h) - L1PA2(t)   |  5306   |  True  | L1PA6hou, L1PA6toi, L1PA2hou, L1PA2toi | chimpanzee 
346  | chimpanzee |   2440h - 2784h   |     4_356 - 4_368     |   L1PA3(t) - L1PA5(h)   |  5312   |  True  | L1PA3tou, L1PA3hoi, L1PA5tou, L1PA5hoi | chimpanzee 
347  | chimpanzee |   7124h - 12146t  |    -3_367 - -3_366    |    L1Pt(h) - L1Pt(t)    |  5368   |  True  | L1Pthou, L1Pttoi | chimpanzee 
348  | chimpanzee |  17037h - 10979t  |    -6_714 - -6_695    |   L1PA4(h) - L1PA3(h)   |  5375   |  True  | L1PA4hou, L1PA4toi, L1PA3tou, L1PA3hoi | chimpanzee 
349  | chimpanzee |  24920h - 5884t   |    14_540 - 14_541    |    L1Pt(h) - L1Pt(t)    |  5386   |  True  | L1Pthou, L1Pttoi | chimpanzee 
350  | chimpanzee |  26987t - 553t    |    12_420 - 12_423    |    L1P1(t) - L1PA4(h)   |  5391   |  True  | L1P1tou, L1P1hoi, L1PA4tou, L1PA4hoi | chimpanzee 
351  | chimpanzee |  13098t - 6127h   |    -4_707 - -4_705    |   L1PA3(h) - L1PA2(t)   |  5402   |  True  | L1PA3hou, L1PA3toi, L1PA2hou, L1PA2toi | chimpanzee 
352  | chimpanzee |   9058t - 37203h  |     7_400 - 7_401     |   L1PA4(h) - L1PA4(t)   |  5403   |  True  | L1PA4hou, L1PA4toi | chimpanzee 
353  | chimpanzee |   7614t - 7732h   |   -1_1171 - -1_1168   |   L1PA5(t) - L1PA5(h)   |  5423   |  True  | L1PA5tou, L1PA5hoi | chimpanzee 
354  | chimpanzee |  19520h - 38712h  |    3_1400 - 3_1401    |    L1P2(t) - L1P2(h)    |  5479   |  True  | L1P2tou, L1P2hoi | chimpanzee 
355  | chimpanzee |   1701h - 22709h  |      6_11 - 6_13      |   L1PA3(h) - L1Pt(t)    |  5480   |  True  | L1PA3hou, L1PA3toi, L1Pthou, L1Pttoi | chimpanzee 
356  | chimpanzee |  12773t - 22362t  |   -12_736 - -12_736   |   L1PA3(h) - L1PA2(h)   |  5482   |  True  | L1PA3hou, L1PA3toi, L1PA2tou, L1PA2hoi | chimpanzee 
357  | chimpanzee |  10772h - 26562h  |   -3_1144 - -3_1141   |   L1PA2(t) - L1PA2(h)   |  5485   |  True  | L1PA2tou, L1PA2hoi | chimpanzee 
358  | chimpanzee |   8260t - 19930h  |   -10_404 - -10_397   |   L1PA3(h) - L1PA5(h)   |  5487   |  True  | L1PA3hou, L1PA3toi, L1PA5tou, L1PA5hoi | chimpanzee 
359  | chimpanzee |   4166h - 18397h  |    20_158 - 20_159    |   L1PA4(t) - L1PA4(h)   |  5493   |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
360  | chimpanzee |  17147t - 3105h   |    5_1288 - 5_1294    |   L1PA3(t) - L1PA4(h)   |  5500   |  True  | L1PA3tou, L1PA3hoi, L1PA4tou, L1PA4hoi | chimpanzee 
361  | chimpanzee |  10489t - 51299t  |    2B_561 - 2B_587    |   L1PA3(h) - L1PA4(h)   |  5507   |  True  | L1PA3hou, L1PA3toi, L1PA4tou, L1PA4hoi | chimpanzee 
362  | chimpanzee |  20942t - 17674h  |     3_345 - 3_353     |    L1Pt(t) - L1PA7(h)   |  5510   |  True  | L1Pttou, L1Pthoi, L1PA7tou, L1PA7hoi | chimpanzee 
363  | chimpanzee |  22323t - 15372t  |    -3_414 - -3_413    |   L1PA4(t) - L1PA4(h)   |  5514   |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
364  | chimpanzee |   6253t - 13536t  |   -12_461 - -12_460   |   L1PA4(t) - L1PA4(h)   |  5557   |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
365  | chimpanzee |   7648h - 36630h  |   -2B_685 - -2B_682   |   L1PA4(t) - L1PA3(t)   |  5571   |  True  | L1PA4tou, L1PA4hoi, L1PA3hou, L1PA3toi | chimpanzee 
366  | chimpanzee |   4783t - 12915h  |     22_34 - 22_35     |   L1PA5(t) - L1PA5(h)   |  5614   |  True  | L1PA5tou, L1PA5hoi | chimpanzee 
367  | chimpanzee |  13442t - 22231h  |    -1_612 - -1_596    |   L1PA5(t) - L1PA3(t)   |  5625   |  True  | L1PA5tou, L1PA5hoi, L1PA3hou, L1PA3toi | chimpanzee 
368  | chimpanzee |  12138t - 15752t  |      6_24 - 6_34      |   L1PA5(h) - L1PA3(h)   |  5645   |  True  | L1PA5hou, L1PA5toi, L1PA3tou, L1PA3hoi | chimpanzee 
369  | chimpanzee |   2139h - 15441t  |    -5_267 - -5_259    |   L1PA3(t) - L1PA2(h)   |  5652   |  True  | L1PA3tou, L1PA3hoi, L1PA2tou, L1PA2hoi | chimpanzee 
370  | chimpanzee |  16775h - 28582t  |    -18_52 - -18_51    |   L1PA3(t) - L1PA3(h)   |  5661   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
371  | chimpanzee |   9720t - 12204h  |    -6_147 - -6_146    |   L1PA3(t) - L1PA3(h)   |  5695   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
372  | chimpanzee |  20861t - 15651t  |     14_31 - 14_32     |   L1PA5(t) - L1PA5(h)   |  5699   |  True  | L1PA5tou, L1PA5hoi | chimpanzee 
373  | chimpanzee |   4153t - 18015t  |    -8_963 - -8_961    |    L1Pt(t) - L1Pt(h)    |  5732   |  True  | L1Pttou, L1Pthoi | chimpanzee 
374  | chimpanzee |   1373h - 28690h  |    15_257 - 15_260    |    L1P2(h) - L1PA4(t)   |  5763   |  True  | L1P2hou, L1P2toi, L1PA4hou, L1PA4toi | chimpanzee 
375  | chimpanzee |   8892t - 16049h  |   -16_166 - -16_165   |   L1PA2(h) - L1PA2(t)   |  5798   |  True  | L1PA2hou, L1PA2toi | chimpanzee 
376  | chimpanzee |   9732h - 28674t  |     18_52 - 18_76     |   L1PA3(h) - L1PA3(h)   |  5897   |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
377  | chimpanzee |  23465h - 35938h  |    5_1224 - 5_1225    |   L1PA5(h) - L1PA5(t)   |  5941   |  True  | L1PA5hou, L1PA5toi | chimpanzee 
378  | chimpanzee |  14418t - 4293t   |    10_753 - 10_761    |    L1P1(t) - L1P1(h)    |  5945   |  True  | L1P1tou, L1P1hoi | chimpanzee 
379  | chimpanzee |   8641h - 29259h  |    -4_935 - -4_931    |   L1PA3(h) - L1PA3(h)   |  5975   |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
380  | chimpanzee |   1738t - 960h    |    2A_374 - 2A_380    |    L1P1(h) - L1Pt(h)    |  5992   |  True  | L1P1hou, L1P1toi, L1Pttou, L1Pthoi | chimpanzee 
381  | chimpanzee |   7696t - 14686t  |      1_25 - 1_27      |   L1PA3(h) - L1PA3(h)   |  5995   |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
382  | chimpanzee |   3267h - 17570t  |    -7_808 - -7_764    |   L1PA4(h) - L1PA3(h)   |  6000   |  True  | L1PA4hou, L1PA4toi, L1PA3tou, L1PA3hoi | chimpanzee 
383  | chimpanzee |   3985t - 5404h   |     3_838 - 3_840     |   L1PA3(h) - L1PA3(h)   |  6010   |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
384  | chimpanzee |   4867h - 12411h  |    -6_163 - -6_160    |   L1PA4(t) - L1PA4(h)   |  6019   |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
385  | chimpanzee |   4166t - 26349t  |   -20_158 - -20_157   |    L1P1(h) - L1P1(t)    |  6035   |  True  | L1P1hou, L1P1toi | chimpanzee 
386  | chimpanzee |  10427h - 1237t   |   -2B_664 - -2B_660   |   L1PA4(t) - L1PA2(t)   |  6041   |  True  | L1PA4tou, L1PA4hoi, L1PA2hou, L1PA2toi | chimpanzee 
387  | chimpanzee |  23532h - 1549t   |    5_1080 - -5_959    |    L1P1(h) - L1PA2(t)   |  6049   |  True  | L1P1hou, L1P1toi, L1PA2hou, L1PA2toi | chimpanzee 
388  | chimpanzee |  10204h - 21872h  |    2B_807 - 2B_814    |   L1PA4(t) - L1PA2(t)   |  6062   |  True  | L1PA4tou, L1PA4hoi, L1PA2hou, L1PA2toi | chimpanzee 
389  | chimpanzee |  14958h - 4737h   |     3_371 - 3_375     |   L1PA3(h) - L1Pt(h)    |  6081   |  True  | L1PA3hou, L1PA3toi, L1Pttou, L1Pthoi | chimpanzee 
390  | chimpanzee |   4824h - 15983h  |    1_1124 - 1_1127    |   L1PA7(t) - L1PA4(t)   |  6129   |  True  | L1PA7tou, L1PA7hoi, L1PA4hou, L1PA4toi | chimpanzee 
391  | chimpanzee |   7616h - 13488t  |   -1_1057 - -1_1056   |    L1P1(t) - L1P1(h)    |  6142   |  True  | L1P1tou, L1P1hoi | chimpanzee 
392  | chimpanzee |  11615h - 17743h  |     8_849 - 8_875     |   L1PA4(t) - L1PA3(t)   |  6158   |  True  | L1PA4tou, L1PA4hoi, L1PA3hou, L1PA3toi | chimpanzee 
393  | chimpanzee |    257h - 7961t   |     6_280 - 15_171    |   L1PA3(h) - L1Pt(t)    |  6160   |  True  | L1PA3hou, L1PA3toi, L1Pthou, L1Pttoi | chimpanzee 
394  | chimpanzee |   1431h - 18424h  |     1_977 - 1_1020    |   L1PA4(h) - L1Pt(h)    |  6184   |  True  | L1PA4hou, L1PA4toi, L1Pttou, L1Pthoi | chimpanzee 
395  | chimpanzee |  12153t - 2487h   |     4_835 - 4_871     |   L1PA3(h) - L1PA4(h)   |  6212   |  True  | L1PA3hou, L1PA3toi, L1PA4tou, L1PA4hoi | chimpanzee 
396  | chimpanzee |   8302t - 2584t   |   -10_116 - -10_110   |   L1PA3(h) - L1PA5(t)   |  6249   |  True  | L1PA3hou, L1PA3toi, L1PA5hou, L1PA5toi | chimpanzee 
397  | chimpanzee |   8821h - 31689h  |   -10_447 - -10_444   |   L1PA5(h) - L1PA6(t)   |  6254   |  True  | L1PA5hou, L1PA5toi, L1PA6hou, L1PA6toi | chimpanzee 
398  | chimpanzee |  15149h - 7078h   |    -8_525 - -8_524    |    L1Pt(t) - L1Pt(h)    |  6297   |  True  | L1Pttou, L1Pthoi | chimpanzee 
399  | chimpanzee |  16564t - 19606t  |    -4_815 - -4_813    |   L1PA3(t) - L1PA3(h)   |  6338   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
400  | chimpanzee |   5129t - 6382t   |   -12_419 - -12_414   |   L1PA3(h) - L1PA4(t)   |  6340   |  True  | L1PA3hou, L1PA3toi, L1PA4hou, L1PA4toi | chimpanzee 
401  | chimpanzee |   2534h - 7525h   |   -12_377 - -12_373   |   L1PA2(h) - L1PA3(t)   |  6348   |  True  | L1PA2hou, L1PA2toi, L1PA3hou, L1PA3toi | chimpanzee 
402  | chimpanzee |  13948t - 32956t  |     11_68 - 11_77     |   L1PA2(t) - L1Pt(t)    |  6362   |  True  | L1PA2tou, L1PA2hoi, L1Pthou, L1Pttoi | chimpanzee 
403  | chimpanzee |   2943h - 6266t   |    11_741 - 11_742    |   L1PA5(t) - L1PA5(h)   |  6388   |  True  | L1PA5tou, L1PA5hoi | chimpanzee 
404  | chimpanzee |  20857t - 21633t  |   -14_394 - -14_389   |   L1PA4(t) - L1P1(t)    |  6391   |  True  | L1PA4tou, L1PA4hoi, L1P1hou, L1P1toi | chimpanzee 
405  | chimpanzee |  10277h - 4970t   |    -6_256 - -6_232    |    L1P1(t) - L1PA5(t)   |  6399   |  True  | L1P1tou, L1P1hoi, L1PA5hou, L1PA5toi | chimpanzee 
406  | chimpanzee |  24147h - 3838t   |     22_53 - 22_54     |   L1PA5(t) - L1PA5(h)   |  6410   |  True  | L1PA5tou, L1PA5hoi | chimpanzee 
407  | chimpanzee |  19085h - 3167h   |   -11_130 - -11_127   |   L1PA3(h) - L1PA7(h)   |  6433   |  True  | L1PA3hou, L1PA3toi, L1PA7tou, L1PA7hoi | chimpanzee 
408  | chimpanzee |   8000h - 153t    |   -2A_357 - -2A_331   |   L1PA5(t) - L1PA4(h)   |  6441   |  True  | L1PA5tou, L1PA5hoi, L1PA4tou, L1PA4hoi | chimpanzee 
409  | chimpanzee |   7277h - 14376t  |    -8_489 - -8_484    |   L1PA3(h) - L1PA5(h)   |  6443   |  True  | L1PA3hou, L1PA3toi, L1PA5tou, L1PA5hoi | chimpanzee 
410  | chimpanzee |  25433h - 19429h  |     7_636 - 7_637     |   L1PA4(t) - L1PA4(h)   |  6455   |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
411  | chimpanzee |   4879h - 19550h  |    11_273 - 11_274    |    L1P2(h) - L1P2(t)    |  6464   |  True  | L1P2hou, L1P2toi | chimpanzee 
412  | chimpanzee |  19953h - 17909t  |    6_1056 - 6_1060    |   L1PA5(h) - L1PA7(h)   |  6514   |  True  | L1PA5hou, L1PA5toi, L1PA7tou, L1PA7hoi | chimpanzee 
413  | chimpanzee |   6915h - 9514h   |    -19_83 - -19_82    |   L1PA4(h) - L1PA4(t)   |  6567   |  True  | L1PA4hou, L1PA4toi | chimpanzee 
414  | chimpanzee |  19171t - 14762t  |    -10_90 - -10_89    |   L1PA4(h) - L1PA4(t)   |  6607   |  True  | L1PA4hou, L1PA4toi | chimpanzee 
415  | chimpanzee |   9465t - 19823t  |      1_55 - 1_56      |   L1PA3(t) - L1PA3(h)   |  6620   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
416  | chimpanzee |   5153h - 9871h   |     5_358 - 5_364     |   L1PA3(h) - L1PA3(h)   |  6625   |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
417  | chimpanzee |   2420h - 39005t  |    -4_177 - -4_176    |   L1PA4(h) - L1PA4(t)   |  6650   |  True  | L1PA4hou, L1PA4toi | chimpanzee 
418  | chimpanzee |  34556t - 30668t  |     -7_91 - -7_89     |   L1PA3(t) - L1PA2(h)   |  6653   |  True  | L1PA3tou, L1PA3hoi, L1PA2tou, L1PA2hoi | chimpanzee 
419  | chimpanzee |  10216h - 6163h   |   -5_1195 - -5_1158   |   L1PA5(t) - L1PA3(h)   |  6688   |  True  | L1PA5tou, L1PA5hoi, L1PA3tou, L1PA3hoi | chimpanzee 
420  | chimpanzee |  17746h - 7732t   |    1_1164 - 1_1168    |   L1PA3(h) - L1PA2(h)   |  6747   |  True  | L1PA3hou, L1PA3toi, L1PA2tou, L1PA2hoi | chimpanzee 
421  | chimpanzee |  11546t - 26054h  |     4_427 - 4_428     |    L1Pt(t) - L1Pt(h)    |  6748   |  True  | L1Pttou, L1Pthoi | chimpanzee 
422  | chimpanzee |  14652h - 3359t   |     1_484 - 1_485     |   L1PA4(t) - L1PA4(h)   |  6763   |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
423  | chimpanzee |   4879t - 26718t  |   -11_273 - -11_268   |   L1PA4(t) - L1PA3(t)   |  6764   |  True  | L1PA4tou, L1PA4hoi, L1PA3hou, L1PA3toi | chimpanzee 
424  | chimpanzee |   7731t - 20079h  |    -4_571 - -4_569    |   L1PA4(t) - L1PA4(h)   |  6766   |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
425  | chimpanzee |   8024h - 7265h   |    -1_242 - -1_238    |   L1PA3(h) - L1P1(h)    |  6769   |  True  | L1PA3hou, L1PA3toi, L1P1tou, L1P1hoi | chimpanzee 
