 id  |   genome   |      v1 - v2      | fragment1 - fragment2 |    repeat1 - repeat2    |  cc_id  | s_edge | repeat_guidance | MC 
288  | chimpanzee |  27650h - 2286t   |    -17_19 - -17_18    |    L1Pt(h) - L1Pt(t)    |  6416   |  True  | L1Pthou, L1Pttoi | chimpanzee 
289  | chimpanzee |  16132h - 6535h   |     1_170 - 1_172     |    L1P1(h) - L1PA3(t)   |  6466   |  True  | L1P1hou, L1P1toi, L1PA3hou, L1PA3toi | chimpanzee 
290  | chimpanzee |   9140t - 29134h  |     -7_84 - -7_81     |   L1PA4(t) - L1PA3(h)   |  6478   |  True  | L1PA4tou, L1PA4hoi, L1PA3tou, L1PA3hoi | chimpanzee 
291  | chimpanzee |   7951h - 30319h  |     8_285 - 8_294     |   L1PA2(h) - L1Pt(t)    |  6480   |  True  | L1PA2hou, L1PA2toi, L1Pthou, L1Pttoi | chimpanzee 
292  | chimpanzee |  24423t - 17570h  |     7_413 - 7_420     |   L1PA2(t) - L1PA3(t)   |  6522   |  True  | L1PA2tou, L1PA2hoi, L1PA3hou, L1PA3toi | chimpanzee 
293  | chimpanzee |  12318h - 28674h  |    -18_26 - -18_24    |    L1Pt(h) - L1PA3(t)   |  6577   |  True  | L1Pthou, L1Pttoi, L1PA3hou, L1PA3toi | chimpanzee 
294  | chimpanzee |   2584h - 15958h  |    -10_34 - -10_33    |   L1PA4(h) - L1PA4(t)   |  6649   |  True  | L1PA4hou, L1PA4toi | chimpanzee 
295  | chimpanzee |   4181h - 4774h   |    -4_523 - -4_498    |    L1Pt(t) - L1PA3(t)   |  6662   |  True  | L1Pttou, L1Pthoi, L1PA3hou, L1PA3toi | chimpanzee 
296  | chimpanzee |   7067t - 7735t   |    -2B_73 - -2B_61    |    L1P1(h) - L1PA4(h)   |  6669   |  True  | L1P1hou, L1P1toi, L1PA4tou, L1PA4hoi | chimpanzee 
297  | chimpanzee |   1027h - 16747h  |     4_374 - 4_375     |    L1P1(h) - L1P1(t)    |  6681   |  True  | L1P1hou, L1P1toi | chimpanzee 
298  | chimpanzee |  14240h - 28800t  |     7_280 - 7_281     |   L1PA2(h) - L1PA2(t)   |  6686   |  True  | L1PA2hou, L1PA2toi | chimpanzee 
299  | chimpanzee |   4488t - 13137h  |   -2B_320 - -2B_312   |    L1Pt(h) - L1PA4(h)   |  6699   |  True  | L1Pthou, L1Pttoi, L1PA4tou, L1PA4hoi | chimpanzee 
300  | chimpanzee |   4161t - 6594h   |      6_66 - 6_67      |   L1PA4(t) - L1PA4(h)   |  6841   |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
301  | chimpanzee |  15752t - 12138t  |     -6_13 - -6_8      |   L1PA3(t) - L1PA4(h)   |  6879   |  True  | L1PA3tou, L1PA3hoi, L1PA4tou, L1PA4hoi | chimpanzee 
302  | chimpanzee |   7821h - 24384t  |     1_233 - 1_234     |   L1PA3(h) - L1PA3(t)   |  6924   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
303  | chimpanzee |  11971h - 22494h  |     -4_10 - -4_8      |   L1PA3(t) - L1PA3(h)   |  6928   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
304  | chimpanzee |   2487h - 12153t  |    -4_374 - -4_355    |   L1PA4(h) - L1PA3(h)   |  6980   |  True  | L1PA4hou, L1PA4toi, L1PA3tou, L1PA3hoi | chimpanzee 
305  | chimpanzee |  16298t - 23115t  |    -8_203 - -8_194    |   L1PA4(t) - L1PA3(t)   |  7044   |  True  | L1PA4tou, L1PA4hoi, L1PA3hou, L1PA3toi | chimpanzee 
306  | chimpanzee |  10617t - 9775h   |    -20_40 - -20_38    |   L1PA4(h) - L1PA3(h)   |  7072   |  True  | L1PA4hou, L1PA4toi, L1PA3tou, L1PA3hoi | chimpanzee 
307  | chimpanzee |  29645t - 21106h  |    -5_121 - -5_120    |   L1PA3(t) - L1PA3(h)   |  7110   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
308  | chimpanzee |  17720h - 62630h  |     3_316 - 3_327     |    L1Pt(t) - L1Pt(h)    |  7184   |  True  | L1Pttou, L1Pthoi | chimpanzee 
309  | chimpanzee |  29693h - 26483t  |   -12_240 - -12_216   |   L1PA3(t) - L1PA3(h)   |  7237   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
310  | chimpanzee |  12672h - 16614h  |     22_13 - 22_14     |   L1PA4(h) - L1PA4(t)   |  7337   |  True  | L1PA4hou, L1PA4toi | chimpanzee 
311  | chimpanzee |    815h - 21599h  |    -9_205 - -9_204    |   L1PA3(t) - L1PA3(h)   |  7353   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
312  | chimpanzee |  10511h - 13390h  |     7_113 - 7_114     |   L1PA3(h) - L1PA3(t)   |  7361   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
313  | chimpanzee |   6382t - 5129t   |    12_157 - 12_160    |   L1PA4(t) - L1PA3(h)   |  7371   |  True  | L1PA4tou, L1PA4hoi, L1PA3tou, L1PA3hoi | chimpanzee 
314  | chimpanzee |   6915h - 9514h   |    -19_26 - -19_25    |   L1PA4(h) - L1PA4(t)   |  7400   |  True  | L1PA4hou, L1PA4toi | chimpanzee 
315  | chimpanzee |  23712t - 15229t  |    -1_278 - -1_274    |   L1PA4(t) - L1PA3(h)   |  7411   |  True  | L1PA4tou, L1PA4hoi, L1PA3tou, L1PA3hoi | chimpanzee 
316  | chimpanzee |   3105h - 17147t  |    -5_529 - -5_525    |   L1PA4(h) - L1PA3(t)   |  7412   |  True  | L1PA4hou, L1PA4toi, L1PA3hou, L1PA3toi | chimpanzee 
317  | chimpanzee |   6456h - 20255t  |     -9_97 - -9_93     |   L1PA5(h) - L1PA5(h)   |  7443   |  True  | L1PA5hou, L1PA5toi, L1PA5tou, L1PA5hoi | chimpanzee 
318  | chimpanzee |  20960t - 10277t  |     -6_94 - -6_93     |   L1PA3(h) - L1PA3(t)   |  7449   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
319  | chimpanzee |  36498t - 31373h  |     -7_65 - -7_62     |   L1PA5(t) - L1PA3(t)   |  7473   |  True  | L1PA5tou, L1PA5hoi, L1PA3hou, L1PA3toi | chimpanzee 
320  | chimpanzee |  28592h - 17726t  |     5_486 - 5_488     |    L1P1(h) - L1PA4(t)   |  7530   |  True  | L1P1hou, L1P1toi, L1PA4hou, L1PA4toi | chimpanzee 
321  | chimpanzee |   8570h - 38980t  |     9_140 - 9_143     |   L1PA3(h) - L1PA3(h)   |  7535   |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
322  | chimpanzee |  16946h - 29585h  |     15_98 - 15_99     |    L1Pt(t) - L1Pt(h)    |  7558   |  True  | L1Pttou, L1Pthoi | chimpanzee 
323  | chimpanzee |   5824t - 29134t  |      7_80 - 7_81      |   L1PA4(h) - L1PA4(t)   |  7577   |  True  | L1PA4hou, L1PA4toi | chimpanzee 
324  | chimpanzee |  28088t - 1875t   |     X_166 - X_172     |   L1PA3(t) - L1PA3(h)   |  7627   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
325  | chimpanzee |  11887t - 32306t  |    -12_26 - -12_25    |    L1Pt(t) - L1Pt(h)    |  7654   |  True  | L1Pttou, L1Pthoi | chimpanzee 
326  | chimpanzee |  33978h - 21569h  |     7_446 - 7_449     |   L1PB1(t) - L1PA4(h)   |  7674   |  True  | L1PB1tou, L1PB1hoi, L1PA2tou, L1PA2hoi, L1PA4tou, L1PA4hoi | chimpanzee 
327  | chimpanzee |   5837h - 22798h  |    2B_269 - 2B_270    |    L1Pt(t) - L1Pt(h)    |  7730   |  True  | L1Pttou, L1Pthoi | chimpanzee 
328  | chimpanzee |   8162h - 24657t  |   -12_176 - -12_173   |   L1PA3(t) - L1PA2(h)   |  7735   |  True  | L1PA3tou, L1PA3hoi, L1PA2tou, L1PA2hoi | chimpanzee 
329  | chimpanzee |   7252h - 4069h   |    2B_272 - 2B_276    |    L1Pt(t) - L1PA4(h)   |  7745   |  True  | L1Pttou, L1Pthoi, L1PA4tou, L1PA4hoi | chimpanzee 
330  | chimpanzee |   1946t - 2076h   |     3_402 - 3_409     |   L1PA3(h) - L1PA3(h)   |  7749   |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
331  | chimpanzee |  17435t - 4516t   |      5_12 - 5_16      |   L1PA3(h) - L1PA4(h)   |  7792   |  True  | L1PA3hou, L1PA3toi, L1PA4tou, L1PA4hoi | chimpanzee 
332  | chimpanzee |  10277h - 4970t   |     -6_93 - -6_84     |    L1P1(t) - L1P1(h)    |  7809   |  True  | L1P1tou, L1P1hoi | chimpanzee 
333  | chimpanzee |   1373h - 28690h  |     15_91 - 15_92     |    L1P2(h) - L1P2(t)    |  7835   |  True  | L1P2hou, L1P2toi | chimpanzee 
334  | chimpanzee |  16827h - 7068h   |     1_326 - 1_333     |   L1PA2(h) - L1PA4(h)   |  7846   |  True  | L1PA2hou, L1PA2toi, L1PA4tou, L1PA4hoi | chimpanzee 
335  | chimpanzee |   6874h - 16564h  |    -4_350 - -4_349    |   L1PA4(h) - L1PA4(t)   |  7867   |  True  | L1PA4hou, L1PA4toi | chimpanzee 
336  | chimpanzee |    257t - 15505h  |     -6_98 - -6_94     |    L1P1(t) - L1P1(t)    |  7871   |  True  | L1P1tou, L1P1hoi, L1P1hou, L1P1toi | chimpanzee 
337  | chimpanzee |  21838h - 26581t  |    12_242 - 3_457     |   L1PA4(t) - L1Pt(t)    |  7911   | False  | L1PA4tou, L1PA4hoi, L1Pthou, L1Pttoi | chimpanzee 
338  | chimpanzee |  11852t - 36848h  |     6_360 - 6_369     |    L1Pt(t) - L1PA4(h)   |  7932   |  True  | L1Pttou, L1Pthoi, L1PA4tou, L1PA4hoi | chimpanzee 
339  | chimpanzee |   7958h - 9020t   |     6_334 - 6_338     |   L1PA4(t) - L1P1(h)    |  7962   |  True  | L1PA4tou, L1PA4hoi, L1P1tou, L1P1hoi | chimpanzee 
340  | chimpanzee |  38392h - 20910h  |     -21_3 - 3_226     |   L1PA4(h) - L1PA3(t)   |  8026   |  True  | L1PA4hou, L1PA4toi, L1PA3hou, L1PA3toi | chimpanzee 
341  | chimpanzee |   8754t - 13431t  |    -6_298 - -6_297    |   L1PA3(h) - L1PA3(t)   |  8081   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
342  | chimpanzee |  22231h - 13442t  |     1_213 - 1_217     |   L1PA3(h) - L1PA5(t)   |  8086   |  True  | L1PA3hou, L1PA3toi, L1PA5hou, L1PA5toi | chimpanzee 
343  | chimpanzee |  19142h - 23973t  |    -6_400 - -6_394    |   L1PA3(t) - L1PA3(t)   |  8155   |  True  | L1PA3tou, L1PA3hoi, L1PA3hou, L1PA3toi | chimpanzee 
344  | chimpanzee |  12377h - 2244h   |     6_392 - 6_394     |    L1Pt(h) - L1PA3(t)   |  8168   |  True  | L1Pthou, L1Pttoi, L1PA3hou, L1PA3toi | chimpanzee 
345  | chimpanzee |   4293t - 14418t  |   -10_285 - -10_282   |    L1Pt(t) - L1PA4(h)   |  8186   |  True  | L1Pttou, L1Pthoi, L1PA4tou, L1PA4hoi | chimpanzee 
346  | chimpanzee |  11748t - 7575t   |     2A_51 - 2A_52     |   L1PA4(h) - L1PA4(t)   |  8187   |  True  | L1PA4hou, L1PA4toi | chimpanzee 
347  | chimpanzee |   1107t - 2729t   |     -7_59 - -7_48     |   L1PA3(t) - L1PA3(h)   |  8192   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
348  | chimpanzee |  22439t - 18512t  |     8_380 - 8_381     |   L1PA5(t) - L1PA5(h)   |  8229   |  True  | L1PA5tou, L1PA5hoi | chimpanzee 
349  | chimpanzee |  29549h - 9580h   |    -6_303 - -6_299    |   L1PA3(t) - L1PA4(t)   |  8258   |  True  | L1PA3tou, L1PA3hoi, L1PA4hou, L1PA4toi | chimpanzee 
350  | chimpanzee |  18424t - 35443t  |     1_371 - 1_377     |   L1PA2(t) - L1P1(h)    |  8269   |  True  | L1PA2tou, L1PA2hoi, L1P1tou, L1P1hoi | chimpanzee 
351  | chimpanzee |   8855t - 30928t  |     -1_70 - -1_61     |   L1PA4(t) - L1PA3(h)   |  8284   |  True  | L1PA4tou, L1PA4hoi, L1PA3tou, L1PA3hoi | chimpanzee 
352  | chimpanzee |  15752h - 10978h  |      6_13 - 6_14      |   L1PA4(t) - L1PA4(h)   |  8391   |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
353  | chimpanzee |  21227h - 16170t  |    2A_146 - 2A_159    |   L1PA3(h) - L1PA3(h)   |  8417   |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
354  | chimpanzee |   5926t - 12244h  |     5_170 - 5_180     |   L1PA4(h) - L1PA2(h)   |  8426   |  True  | L1PA4hou, L1PA4toi, L1PA2tou, L1PA2hoi | chimpanzee 
355  | chimpanzee |  11352h - 15958t  |     10_30 - 10_33     |   L1PA3(t) - L1PA3(t)   |  8536   |  True  | L1PA3tou, L1PA3hoi, L1PA3hou, L1PA3toi | chimpanzee 
356  | chimpanzee |   6513t - 27205h  |   -2B_278 - -2B_276   |   L1PA4(h) - L1PA3(t)   |  8759   |  True  | L1PA4hou, L1PA4toi, L1PA3hou, L1PA3toi | chimpanzee 
357  | chimpanzee |  23167h - 14984t  |     8_283 - 8_285     |   L1PA3(h) - L1PA3(t)   |  8897   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
358  | chimpanzee |  15225h - 4488h   |   -2B_321 - -2B_320   |   L1PA3(h) - L1PA3(t)   |  8940   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
359  | chimpanzee |   6059t - 14648h  |     7_449 - 7_453     |   L1PA3(h) - L1PA2(t)   |  9001   |  True  | L1PA3hou, L1PA3toi, L1PA2hou, L1PA2toi | chimpanzee 
360  | chimpanzee |  27939h - 31957h  |    2A_213 - 2A_214    |   L1PA4(t) - L1PA4(h)   |  9010   |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
361  | chimpanzee |  15449h - 35832h  |    -4_450 - -4_448    |   L1PA4(t) - L1PA5(h)   |  9018   |  True  | L1PA4tou, L1PA4hoi, L1PA5tou, L1PA5hoi | chimpanzee 
362  | chimpanzee |  23383t - 26054t  |    -4_174 - -4_171    |   L1PA4(t) - L1PA4(h)   |  9022   |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
363  | chimpanzee |  25433h - 19429h  |     7_352 - 7_353     |   L1PA4(t) - L1PA4(h)   |  9036   |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
364  | chimpanzee |  15569h - 5617h   |     4_118 - -4_272    |   L1PA2(h) - L1PA3(h)   |  9042   |  True  | L1PA2hou, L1PA2toi, L1PA3tou, L1PA3hoi | chimpanzee 
365  | chimpanzee |  12417t - 26592h  |    -1_389 - -1_386    |   L1PA3(t) - L1PA4(h)   |  9165   |  True  | L1PA3tou, L1PA3hoi, L1PA4tou, L1PA4hoi | chimpanzee 
366  | chimpanzee |   4959h - 6570h   |   -12_117 - -4_104    |   L1PA3(h) - L1P1(t)    |  9210   |  True  | L1PA3hou, L1PA3toi, L1P1hou, L1P1toi | chimpanzee 
367  | chimpanzee |  48761h - 18637h  |    10_288 - 10_289    |   L1PA3(h) - L1PA3(t)   |  9255   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
368  | chimpanzee |   8198h - 19433h  |   -2B_116 - -2B_113   |   L1PA3(t) - L1PA3(h)   |  9268   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
369  | chimpanzee |  19750h - 4532h   |     16_84 - 16_80     |   L1PA2(h) - L1PA2(h)   |  9307   |  True  | L1PA2hou, L1PA2toi, L1PA2tou, L1PA2hoi | chimpanzee 
370  | chimpanzee |   2340t - 27378h  |   -2B_272 - -2B_270   |    L1Pt(h) - L1PA3(h)   |  9351   |  True  | L1Pthou, L1Pttoi, L1PA3tou, L1PA3hoi | chimpanzee 
371  | chimpanzee |  16864t - 25113h  |    -9_126 - -9_123    |   L1PA4(t) - L1Pt(h)    |  9378   |  True  | L1PA4tou, L1PA4hoi, L1Pttou, L1Pthoi | chimpanzee 
372  | chimpanzee |   4616t - 8472h   |    2A_228 - 2A_230    |   L1PA4(h) - L1PA4(h)   |  9401   |  True  | L1PA4hou, L1PA4toi, L1PA4tou, L1PA4hoi | chimpanzee 
373  | chimpanzee |  20738h - 22145t  |    10_214 - 10_215    |   L1PA4(t) - L1PA4(h)   |  9406   |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
374  | chimpanzee |   3527t - 24705h  |   -11_106 - -11_105   |   L1PA3(h) - L1PA3(t)   |  9412   |  True  | L1PA3hou, L1PA3toi | chimpanzee 
375  | chimpanzee |  20079h - 7731t   |     4_233 - 4_235     |   L1PA4(h) - L1PA4(t)   |  9510   |  True  | L1PA4hou, L1PA4toi | chimpanzee 
376  | chimpanzee |  23498h - 23131t  |     7_461 - 7_471     |    L1Pt(h) - L1PA4(h)   |  9648   |  True  | L1Pthou, L1Pttoi, L1PA4tou, L1PA4hoi | chimpanzee 
377  | chimpanzee |  22955t - 11978h  |    -8_165 - -8_156    |   L1PA3(h) - L1Pt(t)    |  9695   |  True  | L1PA3hou, L1PA3toi, L1Pthou, L1Pttoi | chimpanzee 
378  | chimpanzee |   1677h - 9140h   |     -7_87 - -7_84     |   L1PA2(t) - L1PA2(h)   |  9705   |  True  | L1PA2tou, L1PA2hoi | chimpanzee 
379  | chimpanzee |   5368t - 15697t  |     1_272 - 1_274     |   L1PA4(h) - L1P1(t)    |  9719   |  True  | L1PA4hou, L1PA4toi, L1P1hou, L1P1toi | chimpanzee 
380  | chimpanzee |  20445h - 7863h   |    11_259 - 11_262    |   L1PA3(t) - L1P1(t)    |  9737   |  True  | L1PA3tou, L1PA3hoi, L1P1hou, L1P1toi | chimpanzee 
381  | chimpanzee |   9669t - 6620h   |     9_216 - 9_217     |    L1P1(t) - L1P1(h)    |  9751   |  True  | L1P1tou, L1P1hoi | chimpanzee 
382  | chimpanzee |  14625h - 29345h  |    -4_138 - 4_125     |   L1PA3(t) - L1PA2(t)   |  9805   |  True  | L1PA3tou, L1PA3hoi, L1PA2hou, L1PA2toi | chimpanzee 
383  | chimpanzee |  14686t - 7696t   |      -1_4 - -1_3      |   L1PA3(t) - L1PA3(h)   |  9888   |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
384  | chimpanzee |  24294t - 8260h   |   -10_134 - -10_133   |   L1PA4(h) - L1PA4(t)   |  9903   |  True  | L1PA4hou, L1PA4toi | chimpanzee 
385  | chimpanzee |  12284t - 15741h  |     6_215 - 6_231     |   L1PA3(h) - L1PA2(h)   |  9939   |  True  | L1PA3hou, L1PA3toi, L1PA2tou, L1PA2hoi | chimpanzee 
386  | chimpanzee |   9641t - 17579t  |     16_50 - 16_76     |   L1PA4(h) - L1PA3(h)   |  9985   |  True  | L1PA4hou, L1PA4toi, L1PA3tou, L1PA3hoi | chimpanzee 
387  | chimpanzee |   4749t - 18667h  |    -7_514 - -7_512    |   L1PA3(t) - L1PA4(t)   |  10035  |  True  | L1PA3tou, L1PA3hoi, L1PA4hou, L1PA4toi | chimpanzee 
388  | chimpanzee |  10427h - 1237t   |   -2B_261 - -2B_259   |   L1PA4(t) - L1PA2(t)   |  10072  |  True  | L1PA4tou, L1PA4hoi, L1PA2hou, L1PA2toi | chimpanzee 
389  | chimpanzee |  11258t - 9545h   |     5_456 - 5_460     |   L1PA2(h) - L1PA5(h)   |  10187  |  True  | L1PA2hou, L1PA2toi, L1PA5tou, L1PA5hoi | chimpanzee 
390  | chimpanzee |  31299h - 23959t  |   -13_185 - -13_181   |   L1PA3(t) - L1PA3(h)   |  10278  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
391  | chimpanzee |  16565t - 12633h  |     9_184 - 9_185     |    L1P1(h) - L1P1(t)    |  10296  |  True  | L1P1hou, L1P1toi | chimpanzee 
392  | chimpanzee |  27795h - 8571t   |   -2B_183 - -2B_179   |   L1PA4(t) - L1PA3(t)   |  10328  |  True  | L1PA4tou, L1PA4hoi, L1PA3hou, L1PA3toi | chimpanzee 
393  | chimpanzee |   8370h - 8198t   |   -2B_120 - -2B_116   |   L1PA3(h) - L1PA2(t)   |  10341  |  True  | L1PA3hou, L1PA3toi, L1PA2hou, L1PA2toi | chimpanzee 
394  | chimpanzee |  19433t - 2952h   |   -2B_113 - -2B_101   |   L1PA2(h) - L1PA3(t)   |  10410  |  True  | L1PA2hou, L1PA2toi, L1PA3hou, L1PA3toi | chimpanzee 
395  | chimpanzee |  19404t - 7958t   |     6_331 - 6_334     |   L1PA3(t) - L1PA4(h)   |  10515  |  True  | L1PA3tou, L1PA3hoi, L1PA4tou, L1PA4hoi | chimpanzee 
396  | chimpanzee |   2440h - 2784h   |     4_148 - 4_152     |   L1PA3(h) - L1PA2(t)   |  10525  |  True  | L1PA3hou, L1PA3toi, L1PA2hou, L1PA2toi | chimpanzee 
397  | chimpanzee |  28693h - 540h    |      1_30 - 1_31      |   L1PA5(h) - L1PA5(t)   |  10579  |  True  | L1PA5hou, L1PA5toi | chimpanzee 
398  | chimpanzee |   7179t - 19695h  |    -6_411 - -6_405    |   L1PA3(h) - L1PA3(h)   |  10606  |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
399  | chimpanzee |   4391h - 6070t   |    -3_334 - -3_330    |   L1PA6(h) - L1PA3(h)   |  10650  |  True  | L1PA6hou, L1PA6toi, L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
400  | chimpanzee |   4938h - 22566h  |    12_170 - 12_172    |   L1PA4(h) - L1PA5(t)   |  10987  |  True  | L1PA4hou, L1PA4toi, L1PA5hou, L1PA5toi | chimpanzee 
401  | chimpanzee |  11110h - 4086h   |     7_374 - -7_372    |    L1P1(h) - L1Pt(h)    |  11155  |  True  | L1P1hou, L1P1toi, L1Pttou, L1Pthoi | chimpanzee 
402  | chimpanzee |  23953h - 1432h   |   -12_165 - -12_163   |   L1PA3(h) - L1PA3(h)   |  11213  |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
403  | chimpanzee |   6077h - 18556t  |    -5_251 - -5_248    |   L1PA3(t) - L1P1(h)    |  11601  |  True  | L1PA3tou, L1PA3hoi, L1P1tou, L1P1hoi | chimpanzee 
404  | chimpanzee |     98t - 6371h   |     4_417 - 4_424     |   L1PA4(h) - L1Pt(t)    |  11615  |  True  | L1PA4hou, L1PA4toi, L1Pthou, L1Pttoi | chimpanzee 
405  | chimpanzee |  24575t - 31794h  |      9_98 - 9_101     |   L1PA2(t) - L1PA4(h)   |  11677  |  True  | L1PA2tou, L1PA2hoi, L1PA4tou, L1PA4hoi | chimpanzee 
406  | chimpanzee |  23515t - 6123t   |      9_97 - 9_98      |   L1PA2(h) - L1PA2(t)   |  11933  |  True  | L1PA2hou, L1PA2toi | chimpanzee 
407  | chimpanzee |  23336t - 22253h  |    -4_632 - -4_631    |   L1PA3(h) - L1PA3(t)   |  12076  |  True  | L1PA3hou, L1PA3toi | chimpanzee 
408  | chimpanzee |  22399h - 11110t  |    -7_376 - 7_374     |   L1PA3(t) - L1PA3(h)   |  12118  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
409  | chimpanzee |   9871t - 30590h  |     5_148 - 5_149     |   L1PA2(t) - L1PA2(h)   |  12124  |  True  | L1PA2tou, L1PA2hoi | chimpanzee 
410  | chimpanzee |  12883h - 12617h  |    2B_304 - 2B_305    |   L1PA3(t) - L1PA3(h)   |  12190  |  True  | L1PA3tou, L1PA3hoi | chimpanzee 
411  | chimpanzee |   6229h - 31800h  |     13_11 - 13_13     |   L1PA4(h) - L1PA3(h)   |  12208  |  True  | L1PA4hou, L1PA4toi, L1PA3tou, L1PA3hoi | chimpanzee 
412  | chimpanzee |  26471t - 4959t   |    -4_105 - -12_117   |    L1P1(h) - L1P1(h)    |  12263  |  True  | L1P1hou, L1P1toi, L1P1tou, L1P1hoi | chimpanzee 
413  | chimpanzee |   2193h - 4506t   |    15_129 - 15_130    |    L1Pt(t) - L1Pt(h)    |  12346  |  True  | L1Pttou, L1Pthoi | chimpanzee 
414  | chimpanzee |  16049h - 8892t   |     16_49 - 16_50     |   L1PA2(t) - L1PA2(h)   |  12377  |  True  | L1PA2tou, L1PA2hoi | chimpanzee 
415  | chimpanzee |   3057t - 18151h  |      16_7 - -16_9     |    L1P1(t) - L1PA3(h)   |  12515  |  True  | L1P1tou, L1P1hoi, L1PA3tou, L1PA3hoi | chimpanzee 
416  | chimpanzee |   5958h - 12064t  |    11_168 - 11_169    |   L1PA6(t) - L1PA6(h)   |  12581  |  True  | L1PA6tou, L1PA6hoi | chimpanzee 
417  | chimpanzee |   8019t - 4257h   |   -14_201 - -14_200   |   L1PA4(h) - L1PA4(t)   |  12623  |  True  | L1PA4hou, L1PA4toi | chimpanzee 
418  | chimpanzee |  21633t - 20857t  |    14_145 - 14_147    |   L1PA3(t) - L1PA4(t)   |  12640  |  True  | L1PA3tou, L1PA3hoi, L1PA4hou, L1PA4toi | chimpanzee 
419  | chimpanzee |   8638h - 25926t  |     1_320 - 1_322     |   L1PA4(h) - L1P1(t)    |  12645  |  True  | L1PA4hou, L1PA4toi, L1P1hou, L1P1toi | chimpanzee 
420  | chimpanzee |  43756t - 24978h  |     3_375 - 3_377     |   L1PA4(t) - L1P1(t)    |  12854  |  True  | L1PA4tou, L1PA4hoi, L1P1hou, L1P1toi | chimpanzee 
421  | chimpanzee |  20559t - 30312h  |     -9_76 - -9_74     |   L1PA2(t) - L1PA3(h)   |  12880  |  True  | L1PA2tou, L1PA2hoi, L1PA3tou, L1PA3hoi | chimpanzee 
422  | chimpanzee |    815t - 10063t  |     9_205 - 9_206     |   L1PA3(h) - L1PA3(t)   |  12982  |  True  | L1PA3hou, L1PA3toi | chimpanzee 
423  | chimpanzee |   5541t - 9777t   |    -19_25 - -19_24    |   L1PA4(t) - L1PA4(h)   |  13163  |  True  | L1PA4tou, L1PA4hoi | chimpanzee 
424  | chimpanzee |  16879t - 17435h  |       5_8 - 5_12      |    L1P1(h) - L1Pt(h)    |  13265  |  True  | L1P1hou, L1P1toi, L1Pttou, L1Pthoi | chimpanzee 
425  | chimpanzee |  22494t - 16892t  |      -4_8 - -4_7      |   L1PA2(t) - L1PA2(h)   |  13387  |  True  | L1PA2tou, L1PA2hoi | chimpanzee 
426  | chimpanzee |  10485h - 11984t  |    2A_222 - 12_284    |   L1PA4(h) - L1Pt(h)    |  13392  |  True  | L1PA4hou, L1PA4toi, L1Pttou, L1Pthoi | chimpanzee 
427  | chimpanzee |  10225t - 29992t  |      X_30 - X_33      |   L1PA5(h) - L1PA3(t)   |  13442  |  True  | L1PA5hou, L1PA5toi, L1PA3hou, L1PA3toi | chimpanzee 
428  | chimpanzee |  53106h - 5336t   |    -X_268 - -X_264    |    L1P1(h) - L1PA4(t)   |  13524  |  True  | L1P1hou, L1P1toi, L1PA4hou, L1PA4toi | chimpanzee 
429  | chimpanzee |  16827t - 25926h  |    -1_326 - -1_322    |   L1PA3(h) - L1PA3(h)   |  13579  |  True  | L1PA3hou, L1PA3toi, L1PA3tou, L1PA3hoi | chimpanzee 
430  | chimpanzee |  19536h - 11050h  |     10_17 - 10_22     |   L1PA3(h) - L1PA2(h)   |  13597  |  True  | L1PA3hou, L1PA3toi, L1PA2tou, L1PA2hoi | chimpanzee 
431  | chimpanzee |    960h - 1738t   |   -2A_146 - -2A_144   |   L1PA4(t) - L1Pt(h)    |  13626  |  True  | L1PA4tou, L1PA4hoi, L1Pttou, L1Pthoi | chimpanzee 
